FEATURESsort1	OGNTsort	NA27id
096179	096179	46.15.14!3
096180	096180	46.15.14!4
096181	096181	46.15.14!5
096182	096182	46.15.14!6
096183	096183	46.15.14!7
096184	096184	46.15.14!8
096185	096185	46.15.14!9
096186	096186	46.15.14!10
096187	096187	46.15.14!11
096188	096188	46.15.14!12
096189	096189	46.15.14!13
096190	096190	46.15.14!14
096191	096191	46.15.14!15
096192	096192	46.15.14!16
096193	096193	46.15.15!1
096194	096194	46.15.15!2
096195	096195	46.15.15!3
096196	096196	46.15.15!4
096197	096197	46.15.15!5
096198	096198	46.15.15!6
096199	096199	46.15.15!7
096200	096200	46.15.15!8
096201	096201	46.15.15!9
096202	096202	46.15.15!10
096203	096203	46.15.15!11
096204	096204	46.15.15!12
096205	096205	46.15.15!13
096206	096206	46.15.15!14
096207	096207	46.15.15!15
096208	096208	46.15.15!16
096209	096209	46.15.15!17
096210	096210	46.15.15!18
096211	096211	46.15.15!19
096212	096212	46.15.15!20
096213	096213	46.15.15!21
096214	096214	46.15.15!22
096215	096215	46.15.15!23
096216	096216	46.15.16!1
096217	096217	46.15.16!2
096218	096218	46.15.16!3
096219	096219	46.15.16!4
096220	096220	46.15.16!5
096221	096221	46.15.16!6
096222	096222	46.15.16!7
096223	096223	46.15.16!8
096224	096224	46.15.17!1
096225	096225	46.15.17!2
096226	096226	46.15.17!3
096227	096227	46.15.17!4
096228	096228	46.15.17!5
096229	096229	46.15.17!6
096230	096230	46.15.17!7
096231	096231	46.15.17!8
096232	096232	46.15.17!9
096233	096233	46.15.17!10
096234	096234	46.15.17!11
096235	096235	46.15.17!12
096236	096236	46.15.17!13
096237	096237	46.15.17!14
096238	096238	46.15.17!15
096239	096239	46.15.18!1
096240	096240	46.15.18!2
096241	096241	46.15.18!3
096242	096242	46.15.18!4
096243	096243	46.15.18!5
096244	096244	46.15.18!6
096245	096245	46.15.18!7
096246	096246	46.15.19!1
096247	096247	46.15.19!2
096248	096248	46.15.19!3
096249	096249	46.15.19!4
096250	096250	46.15.19!5
096251	096251	46.15.19!6
096252	096252	46.15.19!7
096253	096253	46.15.19!8
096254	096254	46.15.19!9
096255	096255	46.15.19!10
096256	096256	46.15.19!11
096257	096257	46.15.19!12
096258	096258	46.15.19!13
096259	096259	46.15.19!14
096260	096260	46.15.20!1
096261	096261	46.15.20!2
096262	096262	46.15.20!3
096263	096263	46.15.20!4
096264	096264	46.15.20!5
096265	096265	46.15.20!6
096266	096266	46.15.20!7
096267	096267	46.15.20!8
096268	096268	46.15.20!9
096269	096269	46.15.21!1
096270	096270	46.15.21!2
096271	096271	46.15.21!3
096272	096272	46.15.21!4
096273	096273	46.15.21!5
096274	096274	46.15.21!6
096275	096275	46.15.21!7
096276	096276	46.15.21!8
096277	096277	46.15.21!9
096278	096278	46.15.21!10
096279	096279	46.15.22!1
096280	096280	46.15.22!2
096281	096281	46.15.22!3
096282	096282	46.15.22!4
096283	096283	46.15.22!5
096284	096284	46.15.22!6
096285	096285	46.15.22!7
096286	096286	46.15.22!8
096287	096287	46.15.22!9
096288	096288	46.15.22!10
096289	096289	46.15.22!11
096290	096290	46.15.22!12
096291	096291	46.15.22!13
096292	096292	46.15.22!14
096293	096293	46.15.23!1
096294	096294	46.15.23!2
096295	096295	46.15.23!3
096296	096296	46.15.23!4
096297	096297	46.15.23!5
096298	096298	46.15.23!6
096299	096299	46.15.23!7
096300	096300	46.15.23!8
096301	096301	46.15.23!9
096302	096302	46.15.23!10
096303	096303	46.15.23!11
096304	096304	46.15.23!12
096305	096305	46.15.23!13
096306	096306	46.15.23!14
096307	096307	46.15.23!15
096308	096308	46.15.23!16
096309	096309	46.15.24!1
096310	096310	46.15.24!2
096311	096311	46.15.24!3
096312	096312	46.15.24!4
096313	096313	46.15.24!5
096314	096314	46.15.24!6
096315	096315	46.15.24!7
096316	096316	46.15.24!8
096317	096317	46.15.24!9
096318	096318	46.15.24!10
096319	096319	46.15.24!11
096320	096320	46.15.24!12
096321	096321	46.15.24!13
096322	096322	46.15.24!14
096323	096323	46.15.24!15
096324	096324	46.15.24!16
096325	096325	46.15.24!17
096326	096326	46.15.24!18
096327	096327	46.15.24!19
096328	096328	46.15.24!20
096329	096329	46.15.25!1
096330	096330	46.15.25!2
096331	096331	46.15.25!3
096332	096332	46.15.25!4
096333	096333	46.15.25!5
096334	096334	46.15.25!6
096335	096335	46.15.25!7
096336	096336	46.15.25!8
096337	096337	46.15.25!9
096338	096338	46.15.25!10
096339	096339	46.15.25!11
096340	096340	46.15.25!12
096341	096341	46.15.25!13
096342	096342	46.15.25!14
096343	096343	46.15.26!1
096344	096344	46.15.26!2
096345	096345	46.15.26!3
096346	096346	46.15.26!4
096347	096347	46.15.26!5
096348	096348	46.15.27!1
096349	096349	46.15.27!2
096350	096350	46.15.27!3
096351	096351	46.15.27!4
096352	096352	46.15.27!5
096353	096353	46.15.27!6
096354	096354	46.15.27!7
096355	096355	46.15.27!8
096356	096356	46.15.27!9
096357	096357	46.15.27!10
096358	096358	46.15.27!11
096359	096359	46.15.27!12
096360	096360	46.15.27!13
096361	096361	46.15.27!14
096362	096362	46.15.27!15
096363	096363	46.15.27!16
096364	096364	46.15.27!17
096365	096365	46.15.27!18
096366	096366	46.15.27!19
096367	096367	46.15.27!20
096368	096368	46.15.27!21
096369	096369	46.15.28!1
096370	096370	46.15.28!2
096371	096371	46.15.28!3
096372	096372	46.15.28!4
096373	096373	46.15.28!5
096374	096374	46.15.28!6
096375	096375	46.15.28!7
096376	096376	46.15.28!8
096377	096377	46.15.28!9
096378	096378	46.15.28!10
096379	096379	46.15.28!11
096380	096380	46.15.28!12
096381	096381	46.15.28!13
096382	096382	46.15.28!14
096383	096383	46.15.28!15
096384	096384	46.15.28!16
096385	096385	46.15.28!17
096386	096386	46.15.28!18
096387	096387	46.15.28!19
096388	096388	46.15.28!20
096389	096389	46.15.28!21
096390	096390	46.15.28!22
096391	096391	46.15.28!23
096392	096392	46.15.28!24
096393	096393	46.15.28!25
096394	096394	46.15.29!1
096395	096395	46.15.29!2
096396	096396	46.15.29!3
096397	096397	46.15.29!4
096398	096398	46.15.29!5
096399	096399	46.15.29!6
096400	096400	46.15.29!7
096401	096401	46.15.29!8
096402	096402	46.15.29!9
096403	096403	46.15.29!10
096404	096404	46.15.29!11
096405	096405	46.15.29!12
096406	096406	46.15.29!13
096407	096407	46.15.29!14
096408	096408	46.15.29!15
096409	096409	46.15.29!16
096410	096410	46.15.29!17
096411	096411	46.15.29!18
096412	096412	46.15.30!1
096413	096413	46.15.30!2
096414	096414	46.15.30!3
096415	096415	46.15.30!4
096416	096416	46.15.30!5
096417	096417	46.15.30!6
096418	096418	46.15.31!1
096419	096419	46.15.31!2
096420	096420	46.15.31!3
096421	096421	46.15.31!4
096422	096422	46.15.31!5
096423	096423	46.15.31!6
096424	096424	46.15.31!7
096425	096425	46.15.31!8
096426	096426	46.15.31!9
096427	096427	46.15.31!10
096428	096428	46.15.31!11
096429	096429	46.15.31!12
096430	096430	46.15.31!13
096431	096431	46.15.31!14
096432	096432	46.15.31!15
096433	096433	46.15.31!16
096434	096434	46.15.32!1
096435	096435	46.15.32!2
096436	096436	46.15.32!3
096437	096437	46.15.32!4
096438	096438	46.15.32!5
096439	096439	46.15.32!6
096440	096440	46.15.32!7
096441	096441	46.15.32!8
096442	096442	46.15.32!9
096443	096443	46.15.32!10
096444	096444	46.15.32!11
096445	096445	46.15.32!12
096446	096446	46.15.32!13
096447	096447	46.15.32!14
096448	096448	46.15.32!15
096449	096449	46.15.32!16
096450	096450	46.15.32!17
096451	096451	46.15.32!18
096452	096452	46.15.32!19
096453	096453	46.15.32!20
096454	096454	46.15.33!1
096455	096455	46.15.33!2
096456	096456	46.15.33!3
096457	096457	46.15.33!4
096458	096458	46.15.33!5
096459	096459	46.15.33!6
096460	096460	46.15.33!7
096461	096461	46.15.34!1
096462	096462	46.15.34!2
096463	096463	46.15.34!3
096464	096464	46.15.34!4
096465	096465	46.15.34!5
096466	096466	46.15.34!6
096467	096467	46.15.34!7
096468	096468	46.15.34!8
096469	096469	46.15.34!9
096470	096470	46.15.34!10
096471	096471	46.15.34!11
096472	096472	46.15.34!12
096473	096473	46.15.34!13
096474	096474	46.15.34!14
096475	096475	46.15.35!1
096476	096476	46.15.35!2
096477	096477	46.15.35!3
096478	096478	46.15.35!4
096479	096479	46.15.35!5
096480	096480	46.15.35!6
096481	096481	46.15.35!7
096482	096482	46.15.35!8
096483	096483	46.15.35!9
096484	096484	46.15.35!10
096485	096485	46.15.35!11
096486	096486	46.15.36!1
096487	096487	46.15.36!2
096488	096488	46.15.36!3
096489	096489	46.15.36!4
096490	096490	46.15.36!5
096491	096491	46.15.36!6
096492	096492	46.15.36!7
096493	096493	46.15.36!8
096494	096494	46.15.36!9
096495	096495	46.15.37!1
096496	096496	46.15.37!2
096497	096497	46.15.37!3
096498	096498	46.15.37!4
096499	096499	46.15.37!5
096500	096500	46.15.37!6
096501	096501	46.15.37!7
096502	096502	46.15.37!8
096503	096503	46.15.37!9
096504	096504	46.15.37!10
096505	096505	46.15.37!11
096506	096506	46.15.37!12
096507	096507	46.15.37!13
096508	096508	46.15.37!14
096509	096509	46.15.37!15
096510	096510	46.15.37!16
096511	096511	46.15.37!17
096512	096512	46.15.37!18
096513	096513	46.15.37!19
096514	096514	46.15.38!1
096515	096515	46.15.38!2
096516	096516	46.15.38!3
096517	096517	46.15.38!4
096518	096518	46.15.38!5
096519	096519	46.15.38!6
096520	096520	46.15.38!7
096521	096521	46.15.38!8
096522	096522	46.15.38!9
096523	096523	46.15.38!10
096524	096524	46.15.38!11
096525	096525	46.15.38!12
096526	096526	46.15.38!13
096527	096527	46.15.38!14
096528	096528	46.15.39!1
096529	096529	46.15.39!2
096530	096530	46.15.39!3
096531	096531	46.15.39!4
096532	096532	46.15.39!5
096533	096533	46.15.39!6
096534	096534	46.15.39!7
096535	096535	46.15.39!8
096536	096536	46.15.39!9
096537	096537	46.15.39!10
096538	096538	46.15.39!11
096539	096539	46.15.39!12
096540	096540	46.15.39!13
096541	096541	46.15.39!14
096542	096542	46.15.39!15
096543	096543	46.15.39!16
096544	096544	46.15.39!17
096545	096545	46.15.39!18
096546	096546	46.15.39!19
096547	096547	46.15.39!20
096548	096548	46.15.39!21
096549	096549	46.15.40!1
096550	096550	46.15.40!2
096551	096551	46.15.40!3
096552	096552	46.15.40!4
096553	096553	46.15.40!5
096554	096554	46.15.40!6
096555	096555	46.15.40!7
096556	096556	46.15.40!8
096557	096557	46.15.40!9
096558	096558	46.15.40!10
096559	096559	46.15.40!11
096560	096560	46.15.40!12
096561	096561	46.15.40!13
096562	096562	46.15.40!14
096563	096563	46.15.40!15
096564	096564	46.15.40!16
096565	096565	46.15.40!17
096566	096566	46.15.40!18
096567	096567	46.15.41!1
096568	096568	46.15.41!2
096569	096569	46.15.41!3
096570	096570	46.15.41!4
096571	096571	46.15.41!5
096572	096572	46.15.41!6
096573	096573	46.15.41!7
096574	096574	46.15.41!8
096575	096575	46.15.41!9
096576	096576	46.15.41!10
096577	096577	46.15.41!11
096578	096578	46.15.41!12
096579	096579	46.15.41!13
096580	096580	46.15.41!14
096581	096581	46.15.41!15
096582	096582	46.15.41!16
096583	096583	46.15.41!17
096584	096584	46.15.42!1
096585	096585	46.15.42!2
096586	096586	46.15.42!3
096587	096587	46.15.42!4
096588	096588	46.15.42!5
096589	096589	46.15.42!6
096590	096590	46.15.42!7
096591	096591	46.15.42!8
096592	096592	46.15.42!9
096593	096593	46.15.42!10
096594	096594	46.15.42!11
096595	096595	46.15.42!12
096596	096596	46.15.43!1
096597	096597	46.15.43!2
096598	096598	46.15.43!3
096599	096599	46.15.43!4
096600	096600	46.15.43!5
096601	096601	46.15.43!6
096602	096602	46.15.43!7
096603	096603	46.15.43!8
096604	096604	46.15.43!9
096605	096605	46.15.43!10
096606	096606	46.15.43!11
096607	096607	46.15.43!12
096608	096608	46.15.44!1
096609	096609	46.15.44!2
096610	096610	46.15.44!3
096611	096611	46.15.44!4
096612	096612	46.15.44!5
096613	096613	46.15.44!6
096614	096614	46.15.44!7
096615	096615	46.15.44!8
096616	096616	46.15.44!9
096617	096617	46.15.44!10
096618	096618	46.15.44!11
096619	096619	46.15.44!12
096620	096620	46.15.44!13
096621	096621	46.15.45!1
096622	096622	46.15.45!2
096623	096623	46.15.45!3
096624	096624	46.15.45!4
096625	096625	46.15.45!5
096626	096626	46.15.45!6
096627	096627	46.15.45!7
096628	096628	46.15.45!8
096629	096629	46.15.45!9
096630	096630	46.15.45!10
096631	096631	46.15.45!11
096632	096632	46.15.45!12
096633	096633	46.15.45!13
096634	096634	46.15.45!14
096635	096635	46.15.45!15
096636	096636	46.15.45!16
096637	096637	46.15.45!17
096638	096638	46.15.46!1
096639	096639	46.15.46!2
096640	096640	46.15.46!3
096641	096641	46.15.46!4
096642	096642	46.15.46!5
096643	096643	46.15.46!6
096644	096644	46.15.46!7
096645	096645	46.15.46!8
096646	096646	46.15.46!9
096647	096647	46.15.46!10
096648	096648	46.15.46!11
096649	096649	46.15.47!1
096650	096650	46.15.47!2
096651	096651	46.15.47!3
096652	096652	46.15.47!4
096653	096653	46.15.47!5
096654	096654	46.15.47!6
096655	096655	46.15.47!7
096656	096656	46.15.47!8
096657	096657	46.15.47!9
096658	096658	46.15.47!10
096659	096659	46.15.47!11
096660	096660	46.15.48!1
096661	096661	46.15.48!2
096662	096662	46.15.48!3
096663	096663	46.15.48!4
096664	096664	46.15.48!5
096665	096665	46.15.48!6
096666	096666	46.15.48!7
096667	096667	46.15.48!8
096668	096668	46.15.48!9
096669	096669	46.15.48!10
096670	096670	46.15.48!11
096671	096671	46.15.48!12
096672	096672	46.15.48!13
096673	096673	46.15.48!14
096674	096674	46.15.48!15
096675	096675	46.15.49!1
096676	096676	46.15.49!2
096677	096677	46.15.49!3
096678	096678	46.15.49!4
096679	096679	46.15.49!5
096680	096680	46.15.49!6
096681	096681	46.15.49!7
096682	096682	46.15.49!8
096683	096683	46.15.49!9
096684	096684	46.15.49!10
096685	096685	46.15.49!11
096686	096686	46.15.49!12
096687	096687	46.15.49!13
096688	096688	46.15.50!1
096689	096689	46.15.50!2
096690	096690	46.15.50!3
096691	096691	46.15.50!4
096692	096692	46.15.50!5
096693	096693	46.15.50!6
096694	096694	46.15.50!7
096695	096695	46.15.50!8
096696	096696	46.15.50!9
096697	096697	46.15.50!10
096698	096698	46.15.50!11
096699	096699	46.15.50!12
096700	096700	46.15.50!13
096701	096701	46.15.50!14
096702	096702	46.15.50!15
096703	096703	46.15.50!16
096704	096704	46.15.50!17
096705	096705	46.15.50!18
096706	096706	46.15.50!19
096707	096707	46.15.51!1
096708	096708	46.15.51!2
096709	096709	46.15.51!3
096710	096710	46.15.51!4
096711	096711	46.15.51!5
096712	096712	46.15.51!6
096713	096713	46.15.51!7
096714	096714	46.15.51!8
096715	096715	46.15.51!9
096716	096716	46.15.51!10
096717	096717	46.15.52!1
096718	096718	46.15.52!2
096719	096719	46.15.52!3
096720	096720	46.15.52!4
096721	096721	46.15.52!5
096722	096722	46.15.52!6
096723	096723	46.15.52!7
096724	096724	46.15.52!8
096725	096725	46.15.52!9
096726	096726	46.15.52!10
096727	096727	46.15.52!11
096728	096728	46.15.52!12
096729	096729	46.15.52!13
096730	096730	46.15.52!14
096731	096731	46.15.52!15
096732	096732	46.15.52!16
096733	096733	46.15.52!17
096734	096734	46.15.52!18
096735	096735	46.15.52!19
096736	096736	46.15.53!1
096737	096737	46.15.53!2
096738	096738	46.15.53!3
096739	096739	46.15.53!4
096740	096740	46.15.53!5
096741	096741	46.15.53!6
096742	096742	46.15.53!7
096743	096743	46.15.53!8
096744	096744	46.15.53!9
096745	096745	46.15.53!10
096746	096746	46.15.53!11
096747	096747	46.15.53!12
096748	096748	46.15.53!13
096749	096749	46.15.54!1
096750	096750	46.15.54!2
096751	096751	46.15.54!3
096752	096752	46.15.54!4
096753	096753	46.15.54!5
096754	096754	46.15.54!6
096755	096755	46.15.54!7
096756	096756	46.15.54!8
096757	096757	46.15.54!9
096758	096758	46.15.54!10
096759	096759	46.15.54!11
096760	096760	46.15.54!12
096761	096761	46.15.54!13
096762	096762	46.15.54!14
096763	096763	46.15.54!15
096764	096764	46.15.54!16
096765	096765	46.15.54!17
096766	096766	46.15.54!18
096767	096767	46.15.54!19
096768	096768	46.15.54!20
096769	096769	46.15.54!21
096770	096770	46.15.54!22
096771	096771	46.15.54!23
096772	096772	46.15.54!24
096773	096773	46.15.55!1
096774	096774	46.15.55!2
096775	096775	46.15.55!3
096776	096776	46.15.55!4
096777	096777	46.15.55!5
096778	096778	46.15.55!6
096779	096779	46.15.55!7
096780	096780	46.15.55!8
096781	096781	46.15.55!9
096782	096782	46.15.55!10
096783	096783	46.15.56!1
096784	096784	46.15.56!2
096785	096785	46.15.56!3
096786	096786	46.15.56!4
096787	096787	46.15.56!5
096788	096788	46.15.56!6
096789	096789	46.15.56!7
096790	096790	46.15.56!8
096791	096791	46.15.56!9
096792	096792	46.15.56!10
096793	096793	46.15.56!11
096794	096794	46.15.56!12
096795	096795	46.15.56!13
096796	096796	46.15.56!14
096797	096797	46.15.57!1
096798	096798	46.15.57!2
096799	096799	46.15.57!3
096800	096800	46.15.57!4
096801	096801	46.15.57!5
096802	096802	46.15.57!6
096803	096803	46.15.57!7
096804	096804	46.15.57!8
096805	096805	46.15.57!9
096806	096806	46.15.57!10
096807	096807	46.15.57!11
096808	096808	46.15.57!12
096809	096809	46.15.57!13
096810	096810	46.15.57!14
096811	096811	46.15.57!15
096812	096812	46.15.58!1
096813	096813	46.15.58!2
096814	096814	46.15.58!3
096815	096815	46.15.58!4
096816	096816	46.15.58!5
096817	096817	46.15.58!6
096818	096818	46.15.58!7
096819	096819	46.15.58!8
096820	096820	46.15.58!9
096821	096821	46.15.58!10
096822	096822	46.15.58!11
096823	096823	46.15.58!12
096824	096824	46.15.58!13
096825	096825	46.15.58!14
096826	096826	46.15.58!15
096827	096827	46.15.58!16
096828	096828	46.15.58!17
096829	096829	46.15.58!18
096830	096830	46.15.58!19
096831	096831	46.15.58!20
096832	096832	46.15.58!21
096833	096833	46.15.58!22
096834	096834	46.15.58!23
096835	096835	46.15.58!24
096836	096836	46.16.1!1
096837	096837	46.16.1!2
096838	096838	46.16.1!3
096839	096839	46.16.1!4
096840	096840	46.16.1!5
096841	096841	46.16.1!6
096842	096842	46.16.1!7
096843	096843	46.16.1!8
096844	096844	46.16.1!9
096845	096845	46.16.1!10
096846	096846	46.16.1!11
096847	096847	46.16.1!12
096848	096848	46.16.1!13
096849	096849	46.16.1!14
096850	096850	46.16.1!15
096851	096851	46.16.1!16
096852	096852	46.16.1!17
096853	096853	46.16.1!18
096854	096854	46.16.2!1
096855	096855	46.16.2!2
096856	096856	46.16.2!3
096857	096857	46.16.2!4
096858	096858	46.16.2!5
096859	096859	46.16.2!6
096860	096860	46.16.2!7
096861	096861	46.16.2!8
096862	096862	46.16.2!9
096863	096863	46.16.2!10
096864	096864	46.16.2!11
096865	096865	46.16.2!12
096866	096866	46.16.2!13
096867	096867	46.16.2!14
096868	096868	46.16.2!15
096869	096869	46.16.2!16
096870	096870	46.16.2!17
096871	096871	46.16.2!18
096872	096872	46.16.2!19
096873	096873	46.16.2!20
096874	096874	46.16.3!1
096875	096875	46.16.3!2
096876	096876	46.16.3!3
096877	096877	46.16.3!4
096878	096878	46.16.3!5
096879	096879	46.16.3!6
096880	096880	46.16.3!7
096881	096881	46.16.3!8
096882	096882	46.16.3!9
096883	096883	46.16.3!10
096884	096884	46.16.3!11
096885	096885	46.16.3!12
096886	096886	46.16.3!13
096887	096887	46.16.3!14
096888	096888	46.16.3!15
096889	096889	46.16.3!16
096890	096890	46.16.4!1
096891	096891	46.16.4!2
096892	096892	46.16.4!3
096893	096893	46.16.4!4
096894	096894	46.16.4!5
096895	096895	46.16.4!6
096896	096896	46.16.4!7
096897	096897	46.16.4!8
096898	096898	46.16.4!9
096899	096899	46.16.4!10
096900	096900	46.16.5!1
096901	096901	46.16.5!2
096902	096902	46.16.5!3
096903	096903	46.16.5!4
096904	096904	46.16.5!5
096905	096905	46.16.5!6
096906	096906	46.16.5!7
096907	096907	46.16.5!8
096908	096908	46.16.5!9
096909	096909	46.16.5!10
096910	096910	46.16.6!1
096911	096911	46.16.6!2
096912	096912	46.16.6!3
096913	096913	46.16.6!4
096914	096914	46.16.6!5
096915	096915	46.16.6!6
096916	096916	46.16.6!7
096917	096917	46.16.6!8
096918	096918	46.16.6!9
096919	096919	46.16.6!10
096920	096920	46.16.6!11
096921	096921	46.16.6!12
096922	096922	46.16.6!13
096923	096923	46.16.6!14
096924	096924	46.16.6!15
096925	096925	46.16.7!1
096926	096926	46.16.7!2
096927	096927	46.16.7!3
096928	096928	46.16.7!4
096929	096929	46.16.7!5
096930	096930	46.16.7!6
096931	096931	46.16.7!7
096932	096932	46.16.7!8
096933	096933	46.16.7!9
096934	096934	46.16.7!10
096935	096935	46.16.7!11
096936	096936	46.16.7!12
096937	096937	46.16.7!13
096938	096938	46.16.7!14
096939	096939	46.16.7!15
096940	096940	46.16.7!16
096941	096941	46.16.7!17
096942	096942	46.16.7!18
096943	096943	46.16.7!19
096944	096944	46.16.8!1
096945	096945	46.16.8!2
096946	096946	46.16.8!3
096947	096947	46.16.8!4
096948	096948	46.16.8!5
096949	096949	46.16.8!6
096950	096950	46.16.8!7
096951	096951	46.16.9!1
096952	096952	46.16.9!2
096953	096953	46.16.9!3
096954	096954	46.16.9!4
096955	096955	46.16.9!5
096956	096956	46.16.9!6
096957	096957	46.16.9!7
096958	096958	46.16.9!8
096959	096959	46.16.9!9
096960	096960	46.16.9!10
096961	096961	46.16.10!1
096962	096962	46.16.10!2
096963	096963	46.16.10!3
096964	096964	46.16.10!4
096965	096965	46.16.10!5
096966	096966	46.16.10!6
096967	096967	46.16.10!7
096968	096968	46.16.10!8
096969	096969	46.16.10!9
096970	096970	46.16.10!10
096971	096971	46.16.10!11
096972	096972	46.16.10!12
