OGNTsort	book	chapter	verse	〈StrongNo｜AlternateStrongNo〉
125217	62	1	6	〈G3326｜〉
125218	62	1	6	〈G846｜〉
125219	62	1	6	〈G2532｜〉
125220	62	1	6	〈G1722｜〉
125221	62	1	6	〈G3588｜〉
125222	62	1	6	〈G4655｜〉
125223	62	1	6	〈G4043｜〉
125224	62	1	6	〈G5574｜〉
125225	62	1	6	〈G2532｜〉
125226	62	1	6	〈G3756｜〉
125227	62	1	6	〈G4160｜〉
125228	62	1	6	〈G3588｜〉
125229	62	1	6	〈G225｜〉
125230	62	1	7	〈G1437｜〉
125231	62	1	7	〈G1722｜〉
125232	62	1	7	〈G3588｜〉
125233	62	1	7	〈G5457｜〉
125234	62	1	7	〈G4043｜〉
125235	62	1	7	〈G5613｜〉
125236	62	1	7	〈G846｜〉
125237	62	1	7	〈G1510｜〉
125238	62	1	7	〈G1722｜〉
125239	62	1	7	〈G3588｜〉
125240	62	1	7	〈G5457｜〉
125241	62	1	7	〈G2842｜〉
125242	62	1	7	〈G2192｜〉
125243	62	1	7	〈G3326｜〉
125244	62	1	7	〈G240｜〉
125245	62	1	7	〈G2532｜〉
125246	62	1	7	〈G3588｜〉
125247	62	1	7	〈G129｜〉
125248	62	1	7	〈G2424｜〉
125249	62	1	7	〈G3588｜〉
125250	62	1	7	〈G5207｜〉
125251	62	1	7	〈G846｜〉
125252	62	1	7	〈G2511｜〉
125253	62	1	7	〈G1473｜〉
125254	62	1	7	〈G575｜〉
125255	62	1	7	〈G3956｜〉
125256	62	1	7	〈G266｜〉
125257	62	1	8	〈G1437｜〉
125258	62	1	8	〈G2036｜〉
125259	62	1	8	〈G3754｜〉
125260	62	1	8	〈G266｜〉
125261	62	1	8	〈G3756｜〉
125262	62	1	8	〈G2192｜〉
125263	62	1	8	〈G1438｜〉
125264	62	1	8	〈G4105｜〉
125265	62	1	8	〈G2532｜〉
125266	62	1	8	〈G3588｜〉
125267	62	1	8	〈G225｜〉
125268	62	1	8	〈G3756｜〉
125269	62	1	8	〈G1510｜〉
125270	62	1	8	〈G1722｜〉
125271	62	1	8	〈G1473｜〉
125272	62	1	9	〈G1437｜〉
125273	62	1	9	〈G3670｜〉
125274	62	1	9	〈G3588｜〉
125275	62	1	9	〈G266｜〉
125276	62	1	9	〈G1473｜〉
125277	62	1	9	〈G4103｜〉
125278	62	1	9	〈G1510｜〉
125279	62	1	9	〈G2532｜〉
125280	62	1	9	〈G1342｜〉
125281	62	1	9	〈G2443｜〉
125282	62	1	9	〈G863｜〉
125283	62	1	9	〈G1473｜〉
125284	62	1	9	〈G3588｜〉
125285	62	1	9	〈G266｜〉
125286	62	1	9	〈G2532｜〉
125287	62	1	9	〈G2511｜〉
125288	62	1	9	〈G1473｜〉
125289	62	1	9	〈G575｜〉
125290	62	1	9	〈G3956｜〉
125291	62	1	9	〈G93｜〉
125292	62	1	10	〈G1437｜〉
125293	62	1	10	〈G2036｜〉
125294	62	1	10	〈G3754｜〉
125295	62	1	10	〈G3756｜〉
125296	62	1	10	〈G264｜〉
125297	62	1	10	〈G5583｜〉
125298	62	1	10	〈G4160｜〉
125299	62	1	10	〈G846｜〉
125300	62	1	10	〈G2532｜〉
125301	62	1	10	〈G3588｜〉
125302	62	1	10	〈G3056｜〉
125303	62	1	10	〈G846｜〉
125304	62	1	10	〈G3756｜〉
125305	62	1	10	〈G1510｜〉
125306	62	1	10	〈G1722｜〉
125307	62	1	10	〈G1473｜〉
125308	62	2	1	〈G5040｜〉
125309	62	2	1	〈G1473｜〉
125310	62	2	1	〈G3778｜〉
125311	62	2	1	〈G1125｜〉
125312	62	2	1	〈G4771｜〉
125313	62	2	1	〈G2443｜〉
125314	62	2	1	〈G3361｜〉
125315	62	2	1	〈G264｜〉
125316	62	2	1	〈G2532｜〉
125317	62	2	1	〈G1437｜〉
125318	62	2	1	〈G5100｜〉
125319	62	2	1	〈G264｜〉
125320	62	2	1	〈G3875｜〉
125321	62	2	1	〈G2192｜〉
125322	62	2	1	〈G4314｜〉
125323	62	2	1	〈G3588｜〉
125324	62	2	1	〈G3962｜〉
125325	62	2	1	〈G2424｜〉
125326	62	2	1	〈G5547｜〉
125327	62	2	1	〈G1342｜〉
125328	62	2	2	〈G2532｜〉
125329	62	2	2	〈G846｜〉
125330	62	2	2	〈G2434｜〉
125331	62	2	2	〈G1510｜〉
125332	62	2	2	〈G4012｜〉
125333	62	2	2	〈G3588｜〉
125334	62	2	2	〈G266｜〉
125335	62	2	2	〈G1473｜〉
125336	62	2	2	〈G3756｜〉
125337	62	2	2	〈G4012｜〉
125338	62	2	2	〈G3588｜〉
125339	62	2	2	〈G2251｜〉
125340	62	2	2	〈G1161｜〉
125341	62	2	2	〈G3441｜G3440〉
125342	62	2	2	〈G235｜〉
125343	62	2	2	〈G2532｜〉
125344	62	2	2	〈G4012｜〉
125345	62	2	2	〈G3650｜〉
125346	62	2	2	〈G3588｜〉
125347	62	2	2	〈G2889｜〉
125348	62	2	3	〈G2532｜〉
125349	62	2	3	〈G1722｜〉
125350	62	2	3	〈G3778｜〉
125351	62	2	3	〈G1097｜〉
125352	62	2	3	〈G3754｜〉
125353	62	2	3	〈G1097｜〉
125354	62	2	3	〈G846｜〉
125355	62	2	3	〈G1437｜〉
125356	62	2	3	〈G3588｜〉
125357	62	2	3	〈G1785｜〉
125358	62	2	3	〈G846｜〉
125359	62	2	3	〈G5083｜〉
125360	62	2	4	〈G3588｜〉
125361	62	2	4	〈G3004｜〉
125362	62	2	4	〈G3754｜〉
125363	62	2	4	〈G1097｜〉
125364	62	2	4	〈G846｜〉
125365	62	2	4	〈G2532｜〉
125366	62	2	4	〈G3588｜〉
125367	62	2	4	〈G1785｜〉
125368	62	2	4	〈G846｜〉
125369	62	2	4	〈G3361｜〉
125370	62	2	4	〈G5083｜〉
125371	62	2	4	〈G5583｜〉
125372	62	2	4	〈G1510｜〉
125373	62	2	4	〈G2532｜〉
125374	62	2	4	〈G1722｜〉
125375	62	2	4	〈G3778｜〉
125376	62	2	4	〈G3588｜〉
125377	62	2	4	〈G225｜〉
125378	62	2	4	〈G3756｜〉
125379	62	2	4	〈G1510｜〉
125380	62	2	5	〈G3739｜〉
125381	62	2	5	〈G1161｜〉
125382	62	2	5	〈G302｜〉
125383	62	2	5	〈G5083｜〉
125384	62	2	5	〈G846｜〉
125385	62	2	5	〈G3588｜〉
125386	62	2	5	〈G3056｜〉
125387	62	2	5	〈G230｜〉
125388	62	2	5	〈G1722｜〉
125389	62	2	5	〈G3778｜〉
125390	62	2	5	〈G3588｜〉
125391	62	2	5	〈G26｜〉
125392	62	2	5	〈G3588｜〉
125393	62	2	5	〈G2316｜〉
125394	62	2	5	〈G5048｜〉
125395	62	2	5	〈G1722｜〉
125396	62	2	5	〈G3778｜〉
125397	62	2	5	〈G1097｜〉
125398	62	2	5	〈G3754｜〉
125399	62	2	5	〈G1722｜〉
125400	62	2	5	〈G846｜〉
125401	62	2	5	〈G1510｜〉
125402	62	2	6	〈G3588｜〉
125403	62	2	6	〈G3004｜〉
125404	62	2	6	〈G1722｜〉
125405	62	2	6	〈G846｜〉
125406	62	2	6	〈G3306｜〉
125407	62	2	6	〈G3784｜〉
125408	62	2	6	〈G2531｜〉
125409	62	2	6	〈G1565｜〉
125410	62	2	6	〈G4043｜〉
125411	62	2	6	〈G2532｜〉
125412	62	2	6	〈G846｜〉
125413	62	2	6	〈G3779｜〉
125414	62	2	6	〈G4043｜〉
125415	62	2	7	〈G27｜〉
125416	62	2	7	〈G3756｜〉
125417	62	2	7	〈G1785｜〉
125418	62	2	7	〈G2537｜〉
125419	62	2	7	〈G1125｜〉
125420	62	2	7	〈G4771｜〉
125421	62	2	7	〈G235｜〉
125422	62	2	7	〈G1785｜〉
125423	62	2	7	〈G3820｜〉
125424	62	2	7	〈G3739｜〉
125425	62	2	7	〈G2192｜〉
125426	62	2	7	〈G575｜〉
125427	62	2	7	〈G746｜〉
125428	62	2	7	〈G3588｜〉
125429	62	2	7	〈G1785｜〉
125430	62	2	7	〈G3588｜〉
125431	62	2	7	〈G3820｜〉
125432	62	2	7	〈G1510｜〉
125433	62	2	7	〈G3588｜〉
125434	62	2	7	〈G3056｜〉
125435	62	2	7	〈G3739｜〉
125436	62	2	7	〈G191｜〉
125437	62	2	8	〈G3825｜〉
125438	62	2	8	〈G1785｜〉
125439	62	2	8	〈G2537｜〉
125440	62	2	8	〈G1125｜〉
125441	62	2	8	〈G4771｜〉
125442	62	2	8	〈G3739｜〉
125443	62	2	8	〈G1510｜〉
125444	62	2	8	〈G227｜〉
125445	62	2	8	〈G1722｜〉
125446	62	2	8	〈G846｜〉
125447	62	2	8	〈G2532｜〉
125448	62	2	8	〈G1722｜〉
125449	62	2	8	〈G4771｜〉
125450	62	2	8	〈G3754｜〉
125451	62	2	8	〈G3588｜〉
125452	62	2	8	〈G4653｜〉
125453	62	2	8	〈G3855｜〉
125454	62	2	8	〈G2532｜〉
125455	62	2	8	〈G3588｜〉
125456	62	2	8	〈G5457｜〉
125457	62	2	8	〈G3588｜〉
125458	62	2	8	〈G228｜〉
125459	62	2	8	〈G2235｜〉
125460	62	2	8	〈G5316｜〉
125461	62	2	9	〈G3588｜〉
125462	62	2	9	〈G3004｜〉
125463	62	2	9	〈G1722｜〉
125464	62	2	9	〈G3588｜〉
125465	62	2	9	〈G5457｜〉
125466	62	2	9	〈G1510｜〉
125467	62	2	9	〈G2532｜〉
125468	62	2	9	〈G3588｜〉
125469	62	2	9	〈G80｜〉
125470	62	2	9	〈G846｜〉
125471	62	2	9	〈G3404｜〉
125472	62	2	9	〈G1722｜〉
125473	62	2	9	〈G3588｜〉
125474	62	2	9	〈G4653｜〉
125475	62	2	9	〈G1510｜〉
125476	62	2	9	〈G2193｜〉
125477	62	2	9	〈G737｜〉
125478	62	2	10	〈G3588｜〉
125479	62	2	10	〈G25｜〉
125480	62	2	10	〈G3588｜〉
125481	62	2	10	〈G80｜〉
125482	62	2	10	〈G846｜〉
125483	62	2	10	〈G1722｜〉
125484	62	2	10	〈G3588｜〉
125485	62	2	10	〈G5457｜〉
125486	62	2	10	〈G3306｜〉
125487	62	2	10	〈G2532｜〉
125488	62	2	10	〈G4625｜〉
125489	62	2	10	〈G1722｜〉
125490	62	2	10	〈G846｜〉
125491	62	2	10	〈G3756｜〉
125492	62	2	10	〈G1510｜〉
125493	62	2	11	〈G3588｜〉
125494	62	2	11	〈G1161｜〉
125495	62	2	11	〈G3404｜〉
125496	62	2	11	〈G3588｜〉
125497	62	2	11	〈G80｜〉
125498	62	2	11	〈G846｜〉
125499	62	2	11	〈G1722｜〉
125500	62	2	11	〈G3588｜〉
125501	62	2	11	〈G4653｜〉
125502	62	2	11	〈G1510｜〉
125503	62	2	11	〈G2532｜〉
125504	62	2	11	〈G1722｜〉
125505	62	2	11	〈G3588｜〉
125506	62	2	11	〈G4653｜〉
125507	62	2	11	〈G4043｜〉
125508	62	2	11	〈G2532｜〉
125509	62	2	11	〈G3756｜〉
125510	62	2	11	〈G1492｜〉
125511	62	2	11	〈G4226｜G4225〉
125512	62	2	11	〈G5217｜〉
125513	62	2	11	〈G3754｜〉
125514	62	2	11	〈G3588｜〉
125515	62	2	11	〈G4653｜〉
125516	62	2	11	〈G5186｜〉
125517	62	2	11	〈G3588｜〉
125518	62	2	11	〈G3788｜〉
125519	62	2	11	〈G846｜〉
125520	62	2	12	〈G1125｜〉
125521	62	2	12	〈G4771｜〉
125522	62	2	12	〈G5040｜〉
125523	62	2	12	〈G3754｜〉
125524	62	2	12	〈G863｜〉
125525	62	2	12	〈G4771｜〉
125526	62	2	12	〈G3588｜〉
125527	62	2	12	〈G266｜〉
125528	62	2	12	〈G1223｜〉
125529	62	2	12	〈G3588｜〉
125530	62	2	12	〈G3686｜〉
125531	62	2	12	〈G846｜〉
125532	62	2	13	〈G1125｜〉
125533	62	2	13	〈G4771｜〉
125534	62	2	13	〈G3962｜〉
125535	62	2	13	〈G3754｜〉
125536	62	2	13	〈G1097｜〉
125537	62	2	13	〈G3588｜〉
125538	62	2	13	〈G575｜〉
125539	62	2	13	〈G746｜〉
125540	62	2	13	〈G1125｜〉
125541	62	2	13	〈G4771｜〉
125542	62	2	13	〈G3495｜〉
125543	62	2	13	〈G3754｜〉
125544	62	2	13	〈G3528｜〉
125545	62	2	13	〈G3588｜〉
125546	62	2	13	〈G4190｜〉
125547	62	2	14	〈G1125｜〉
125548	62	2	14	〈G4771｜〉
125549	62	2	14	〈G3813｜〉
125550	62	2	14	〈G3754｜〉
125551	62	2	14	〈G1097｜〉
125552	62	2	14	〈G3588｜〉
125553	62	2	14	〈G3962｜〉
125554	62	2	14	〈G1125｜〉
125555	62	2	14	〈G4771｜〉
125556	62	2	14	〈G3962｜〉
125557	62	2	14	〈G3754｜〉
125558	62	2	14	〈G1097｜〉
125559	62	2	14	〈G3588｜〉
125560	62	2	14	〈G575｜〉
125561	62	2	14	〈G746｜〉
125562	62	2	14	〈G1125｜〉
125563	62	2	14	〈G4771｜〉
125564	62	2	14	〈G3495｜〉
125565	62	2	14	〈G3754｜〉
125566	62	2	14	〈G2478｜〉
125567	62	2	14	〈G1510｜〉
125568	62	2	14	〈G2532｜〉
125569	62	2	14	〈G3588｜〉
125570	62	2	14	〈G3056｜〉
125571	62	2	14	〈G3588｜〉
125572	62	2	14	〈G2316｜〉
125573	62	2	14	〈G1722｜〉
125574	62	2	14	〈G4771｜〉
125575	62	2	14	〈G3306｜〉
125576	62	2	14	〈G2532｜〉
125577	62	2	14	〈G3528｜〉
125578	62	2	14	〈G3588｜〉
125579	62	2	14	〈G4190｜〉
125580	62	2	15	〈G3361｜〉
125581	62	2	15	〈G25｜〉
125582	62	2	15	〈G3588｜〉
125583	62	2	15	〈G2889｜〉
125584	62	2	15	〈G3366｜〉
125585	62	2	15	〈G3588｜〉
125586	62	2	15	〈G1722｜〉
125587	62	2	15	〈G3588｜〉
125588	62	2	15	〈G2889｜〉
125589	62	2	15	〈G1437｜〉
125590	62	2	15	〈G5100｜〉
125591	62	2	15	〈G25｜〉
125592	62	2	15	〈G3588｜〉
125593	62	2	15	〈G2889｜〉
125594	62	2	15	〈G3756｜〉
125595	62	2	15	〈G1510｜〉
125596	62	2	15	〈G3588｜〉
125597	62	2	15	〈G26｜〉
125598	62	2	15	〈G3588｜〉
125599	62	2	15	〈G3962｜〉
125600	62	2	15	〈G1722｜〉
125601	62	2	15	〈G846｜〉
125602	62	2	16	〈G3754｜〉
125603	62	2	16	〈G3956｜〉
125604	62	2	16	〈G3588｜〉
125605	62	2	16	〈G1722｜〉
125606	62	2	16	〈G3588｜〉
125607	62	2	16	〈G2889｜〉
125608	62	2	16	〈G3588｜〉
125609	62	2	16	〈G1939｜〉
125610	62	2	16	〈G3588｜〉
125611	62	2	16	〈G4561｜〉
125612	62	2	16	〈G2532｜〉
125613	62	2	16	〈G3588｜〉
125614	62	2	16	〈G1939｜〉
125615	62	2	16	〈G3588｜〉
125616	62	2	16	〈G3788｜〉
125617	62	2	16	〈G2532｜〉
125618	62	2	16	〈G3588｜〉
125619	62	2	16	〈G212｜〉
125620	62	2	16	〈G3588｜〉
125621	62	2	16	〈G979｜〉
125622	62	2	16	〈G3756｜〉
125623	62	2	16	〈G1510｜〉
125624	62	2	16	〈G1537｜〉
125625	62	2	16	〈G3588｜〉
125626	62	2	16	〈G3962｜〉
125627	62	2	16	〈G235｜〉
125628	62	2	16	〈G1537｜〉
125629	62	2	16	〈G3588｜〉
125630	62	2	16	〈G2889｜〉
125631	62	2	16	〈G1510｜〉
125632	62	2	17	〈G2532｜〉
125633	62	2	17	〈G3588｜〉
125634	62	2	17	〈G2889｜〉
125635	62	2	17	〈G3855｜〉
125636	62	2	17	〈G2532｜〉
125637	62	2	17	〈G3588｜〉
125638	62	2	17	〈G1939｜〉
125639	62	2	17	〈G846｜〉
125640	62	2	17	〈G3588｜〉
125641	62	2	17	〈G1161｜〉
125642	62	2	17	〈G4160｜〉
125643	62	2	17	〈G3588｜〉
125644	62	2	17	〈G2307｜〉
125645	62	2	17	〈G3588｜〉
125646	62	2	17	〈G2316｜〉
125647	62	2	17	〈G3306｜〉
125648	62	2	17	〈G1519｜〉
125649	62	2	17	〈G3588｜〉
125650	62	2	17	〈G165｜〉
125651	62	2	18	〈G3813｜〉
125652	62	2	18	〈G2078｜〉
125653	62	2	18	〈G5610｜〉
125654	62	2	18	〈G1510｜〉
125655	62	2	18	〈G2532｜〉
125656	62	2	18	〈G2531｜〉
125657	62	2	18	〈G191｜〉
125658	62	2	18	〈G3754｜〉
125659	62	2	18	〈G500｜〉
125660	62	2	18	〈G2064｜〉
125661	62	2	18	〈G2532｜〉
125662	62	2	18	〈G3568｜〉
125663	62	2	18	〈G500｜〉
125664	62	2	18	〈G4183｜〉
125665	62	2	18	〈G1096｜〉
125666	62	2	18	〈G3606｜〉
125667	62	2	18	〈G1097｜〉
125668	62	2	18	〈G3754｜〉
125669	62	2	18	〈G2078｜〉
125670	62	2	18	〈G5610｜〉
125671	62	2	18	〈G1510｜〉
125672	62	2	19	〈G1537｜〉
125673	62	2	19	〈G1473｜〉
125674	62	2	19	〈G1831｜〉
125675	62	2	19	〈G235｜〉
125676	62	2	19	〈G3756｜〉
125677	62	2	19	〈G1510｜〉
125678	62	2	19	〈G1537｜〉
125679	62	2	19	〈G1473｜〉
125680	62	2	19	〈G1487｜〉
125681	62	2	19	〈G1063｜〉
125682	62	2	19	〈G1537｜〉
125683	62	2	19	〈G1473｜〉
125684	62	2	19	〈G1510｜〉
125685	62	2	19	〈G3306｜〉
125686	62	2	19	〈G302｜〉
125687	62	2	19	〈G3326｜〉
125688	62	2	19	〈G1473｜〉
125689	62	2	19	〈G235｜〉
125690	62	2	19	〈G2443｜〉
125691	62	2	19	〈G5319｜〉
125692	62	2	19	〈G3754｜〉
125693	62	2	19	〈G3756｜〉
125694	62	2	19	〈G1510｜〉
125695	62	2	19	〈G3956｜〉
125696	62	2	19	〈G1537｜〉
125697	62	2	19	〈G1473｜〉
125698	62	2	20	〈G2532｜〉
125699	62	2	20	〈G4771｜〉
125700	62	2	20	〈G5545｜〉
125701	62	2	20	〈G2192｜〉
125702	62	2	20	〈G575｜〉
125703	62	2	20	〈G3588｜〉
125704	62	2	20	〈G40｜〉
125705	62	2	20	〈G2532｜〉
125706	62	2	20	〈G1492｜〉
125707	62	2	20	〈G3956｜〉
125708	62	2	21	〈G3756｜〉
125709	62	2	21	〈G1125｜〉
125710	62	2	21	〈G4771｜〉
125711	62	2	21	〈G3754｜〉
125712	62	2	21	〈G3756｜〉
125713	62	2	21	〈G1492｜〉
125714	62	2	21	〈G3588｜〉
125715	62	2	21	〈G225｜〉
125716	62	2	21	〈G235｜〉
125717	62	2	21	〈G3754｜〉
125718	62	2	21	〈G1492｜〉
125719	62	2	21	〈G846｜〉
125720	62	2	21	〈G2532｜〉
125721	62	2	21	〈G3754｜〉
125722	62	2	21	〈G3956｜〉
125723	62	2	21	〈G5579｜〉
125724	62	2	21	〈G1537｜〉
125725	62	2	21	〈G3588｜〉
125726	62	2	21	〈G225｜〉
125727	62	2	21	〈G3756｜〉
125728	62	2	21	〈G1510｜〉
125729	62	2	22	〈G5101｜〉
125730	62	2	22	〈G1510｜〉
125731	62	2	22	〈G3588｜〉
125732	62	2	22	〈G5583｜〉
125733	62	2	22	〈G1487｜〉
125734	62	2	22	〈G3361｜〉
125735	62	2	22	〈G3588｜〉
125736	62	2	22	〈G720｜〉
125737	62	2	22	〈G3754｜〉
125738	62	2	22	〈G2424｜〉
125739	62	2	22	〈G3756｜〉
125740	62	2	22	〈G1510｜〉
125741	62	2	22	〈G3588｜〉
125742	62	2	22	〈G5547｜〉
125743	62	2	22	〈G3778｜〉
125744	62	2	22	〈G1510｜〉
125745	62	2	22	〈G3588｜〉
125746	62	2	22	〈G500｜〉
125747	62	2	22	〈G3588｜〉
125748	62	2	22	〈G720｜〉
125749	62	2	22	〈G3588｜〉
125750	62	2	22	〈G3962｜〉
125751	62	2	22	〈G2532｜〉
125752	62	2	22	〈G3588｜〉
125753	62	2	22	〈G5207｜〉
125754	62	2	23	〈G3956｜〉
125755	62	2	23	〈G3588｜〉
125756	62	2	23	〈G720｜〉
125757	62	2	23	〈G3588｜〉
125758	62	2	23	〈G5207｜〉
125759	62	2	23	〈G3761｜〉
125760	62	2	23	〈G3588｜〉
125761	62	2	23	〈G3962｜〉
125762	62	2	23	〈G2192｜〉
125763	62	2	23	〈G3588｜〉
125764	62	2	23	〈G3670｜〉
125765	62	2	23	〈G3588｜〉
125766	62	2	23	〈G5207｜〉
125767	62	2	23	〈G2532｜〉
125768	62	2	23	〈G3588｜〉
125769	62	2	23	〈G3962｜〉
125770	62	2	23	〈G2192｜〉
125771	62	2	24	〈G4771｜〉
125772	62	2	24	〈G3739｜〉
125773	62	2	24	〈G191｜〉
125774	62	2	24	〈G575｜〉
125775	62	2	24	〈G746｜〉
125776	62	2	24	〈G1722｜〉
125777	62	2	24	〈G4771｜〉
125778	62	2	24	〈G3306｜〉
125779	62	2	24	〈G1437｜〉
125780	62	2	24	〈G1722｜〉
125781	62	2	24	〈G4771｜〉
125782	62	2	24	〈G3306｜〉
125783	62	2	24	〈G3739｜〉
125784	62	2	24	〈G575｜〉
125785	62	2	24	〈G746｜〉
125786	62	2	24	〈G191｜〉
125787	62	2	24	〈G2532｜〉
125788	62	2	24	〈G4771｜〉
125789	62	2	24	〈G1722｜〉
125790	62	2	24	〈G3588｜〉
125791	62	2	24	〈G5207｜〉
125792	62	2	24	〈G2532｜〉
125793	62	2	24	〈G1722｜〉
125794	62	2	24	〈G3588｜〉
125795	62	2	24	〈G3962｜〉
125796	62	2	24	〈G3306｜〉
125797	62	2	25	〈G2532｜〉
125798	62	2	25	〈G3778｜〉
125799	62	2	25	〈G1510｜〉
125800	62	2	25	〈G3588｜〉
125801	62	2	25	〈G1860｜〉
125802	62	2	25	〈G3739｜〉
125803	62	2	25	〈G846｜〉
125804	62	2	25	〈G1861｜〉
125805	62	2	25	〈G1473｜〉
125806	62	2	25	〈G3588｜〉
125807	62	2	25	〈G2222｜〉
125808	62	2	25	〈G3588｜〉
125809	62	2	25	〈G166｜〉
125810	62	2	26	〈G3778｜〉
125811	62	2	26	〈G1125｜〉
125812	62	2	26	〈G4771｜〉
125813	62	2	26	〈G4012｜〉
125814	62	2	26	〈G3588｜〉
125815	62	2	26	〈G4105｜〉
125816	62	2	26	〈G4771｜〉
125817	62	2	27	〈G2532｜〉
125818	62	2	27	〈G4771｜〉
125819	62	2	27	〈G3588｜〉
125820	62	2	27	〈G5545｜〉
125821	62	2	27	〈G3739｜〉
125822	62	2	27	〈G2983｜〉
125823	62	2	27	〈G575｜〉
125824	62	2	27	〈G846｜〉
125825	62	2	27	〈G3306｜〉
125826	62	2	27	〈G1722｜〉
125827	62	2	27	〈G4771｜〉
125828	62	2	27	〈G2532｜〉
125829	62	2	27	〈G3756｜〉
125830	62	2	27	〈G5532｜〉
125831	62	2	27	〈G2192｜〉
125832	62	2	27	〈G2443｜〉
125833	62	2	27	〈G5100｜〉
125834	62	2	27	〈G1321｜〉
125835	62	2	27	〈G4771｜〉
125836	62	2	27	〈G235｜〉
125837	62	2	27	〈G5613｜〉
125838	62	2	27	〈G3588｜〉
125839	62	2	27	〈G846｜〉
125840	62	2	27	〈G5545｜〉
125841	62	2	27	〈G1321｜〉
125842	62	2	27	〈G4771｜〉
125843	62	2	27	〈G4012｜〉
125844	62	2	27	〈G3956｜〉
125845	62	2	27	〈G2532｜〉
125846	62	2	27	〈G227｜〉
125847	62	2	27	〈G1510｜〉
125848	62	2	27	〈G2532｜〉
125849	62	2	27	〈G3756｜〉
125850	62	2	27	〈G1510｜〉
125851	62	2	27	〈G5579｜〉
125852	62	2	27	〈G2532｜〉
125853	62	2	27	〈G2531｜〉
125854	62	2	27	〈G1321｜〉
125855	62	2	27	〈G4771｜〉
125856	62	2	27	〈G3306｜〉
125857	62	2	27	〈G1722｜〉
125858	62	2	27	〈G846｜〉
125859	62	2	28	〈G2532｜〉
125860	62	2	28	〈G3568｜〉
125861	62	2	28	〈G5040｜〉
125862	62	2	28	〈G3306｜〉
125863	62	2	28	〈G1722｜〉
125864	62	2	28	〈G846｜〉
125865	62	2	28	〈G2443｜〉
125866	62	2	28	〈G1437｜〉
125867	62	2	28	〈G5319｜〉
125868	62	2	28	〈G2192｜〉
125869	62	2	28	〈G3954｜〉
125870	62	2	28	〈G2532｜〉
125871	62	2	28	〈G3361｜〉
125872	62	2	28	〈G153｜〉
125873	62	2	28	〈G575｜〉
125874	62	2	28	〈G846｜〉
125875	62	2	28	〈G1722｜〉
125876	62	2	28	〈G3588｜〉
125877	62	2	28	〈G3952｜〉
125878	62	2	28	〈G846｜〉
125879	62	2	29	〈G1437｜〉
125880	62	2	29	〈G1492｜〉
125881	62	2	29	〈G3754｜〉
125882	62	2	29	〈G1342｜〉
125883	62	2	29	〈G1510｜〉
125884	62	2	29	〈G1097｜〉
125885	62	2	29	〈G3754｜〉
125886	62	2	29	〈G2532｜〉
125887	62	2	29	〈G3956｜〉
125888	62	2	29	〈G3588｜〉
125889	62	2	29	〈G4160｜〉
125890	62	2	29	〈G3588｜〉
125891	62	2	29	〈G1343｜〉
125892	62	2	29	〈G1537｜〉
125893	62	2	29	〈G846｜〉
125894	62	2	29	〈G1080｜〉
125895	62	3	1	〈G1492｜G3708〉
125896	62	3	1	〈G4217｜〉
125897	62	3	1	〈G26｜〉
125898	62	3	1	〈G1325｜〉
125899	62	3	1	〈G1473｜〉
125900	62	3	1	〈G3588｜〉
125901	62	3	1	〈G3962｜〉
125902	62	3	1	〈G2443｜〉
125903	62	3	1	〈G5043｜〉
125904	62	3	1	〈G2316｜〉
125905	62	3	1	〈G2564｜〉
125906	62	3	1	〈G2532｜〉
125907	62	3	1	〈G1510｜〉
125908	62	3	1	〈G1223｜〉
125909	62	3	1	〈G3778｜〉
125910	62	3	1	〈G3588｜〉
125911	62	3	1	〈G2889｜〉
125912	62	3	1	〈G3756｜〉
125913	62	3	1	〈G1097｜〉
125914	62	3	1	〈G1473｜〉
125915	62	3	1	〈G3754｜〉
125916	62	3	1	〈G3756｜〉
125917	62	3	1	〈G1097｜〉
125918	62	3	1	〈G846｜〉
125919	62	3	2	〈G27｜〉
125920	62	3	2	〈G3568｜〉
125921	62	3	2	〈G5043｜〉
125922	62	3	2	〈G2316｜〉
125923	62	3	2	〈G1510｜〉
125924	62	3	2	〈G2532｜〉
125925	62	3	2	〈G3768｜〉
125926	62	3	2	〈G5319｜〉
125927	62	3	2	〈G5101｜〉
125928	62	3	2	〈G1510｜〉
125929	62	3	2	〈G1492｜〉
125930	62	3	2	〈G3754｜〉
125931	62	3	2	〈G1437｜〉
125932	62	3	2	〈G5319｜〉
125933	62	3	2	〈G3664｜〉
125934	62	3	2	〈G846｜〉
125935	62	3	2	〈G1510｜〉
125936	62	3	2	〈G3754｜〉
125937	62	3	2	〈G3708｜〉
125938	62	3	2	〈G846｜〉
125939	62	3	2	〈G2531｜〉
125940	62	3	2	〈G1510｜〉
125941	62	3	3	〈G2532｜〉
125942	62	3	3	〈G3956｜〉
125943	62	3	3	〈G3588｜〉
125944	62	3	3	〈G2192｜〉
125945	62	3	3	〈G3588｜〉
125946	62	3	3	〈G1680｜〉
125947	62	3	3	〈G3778｜〉
125948	62	3	3	〈G1909｜〉
125949	62	3	3	〈G846｜〉
125950	62	3	3	〈G48｜〉
125951	62	3	3	〈G1438｜〉
125952	62	3	3	〈G2531｜〉
125953	62	3	3	〈G1565｜〉
125954	62	3	3	〈G53｜〉
125955	62	3	3	〈G1510｜〉
125956	62	3	4	〈G3956｜〉
