書卷	章Chapter	節Verse	｛和合本字序＊和合本譯字｜1｝
66	20	4	｛41＃受過｜148709｝
66	20	4	｛43＃之人的靈魂；｜148710｝
66	20	4	｛42＃他印記｜148711｝
66	20	4	｛35＃在｜148712｝
66	20	4	｛36＃額｜148714｝
66	20	4	｛38＃和｜148715｝
66	20	4	｛39＃手｜148718｝
66	20	4	｛45＃都｜148720｝
66	20	4	｛46＃復活了，｜148721｝
66	20	4	｛47＃與｜148722｝
66	20	4	｛50＃作王｜148723｝
66	20	4	｛49＃一同｜148724｝
66	20	4	｛48＃基督｜148726｝
66	20	4	｛51＃一千｜148727｝
66	20	4	｛52＃年。｜148728｝
66	20	4	｛1＊我｜148729｝
66	20	4	｛9＊的，｜148730｝
66	20	4	｛37＊上｜148732｝
66	20	4	｛40＊上｜148733｝
66	20	4	｛44＊他們｜148734｝
66	20	5	｛7＃人｜148735｝
66	20	5	｛5＃其餘的｜148736｝
66	20	5	｛6＃死｜148738｝
66	20	5	｛8＃還沒有｜148739｝
66	20	5	｛9＃復活，｜148740｝
66	20	5	｛10＃直等｜148741｝
66	20	5	｛14＃完了。｜148742｝
66	20	5	｛11＃那｜148743｝
66	20	5	｛12＃一千｜148744｝
66	20	5	｛13＃年｜148745｝
66	20	5	｛1＃這是｜148746｝
66	20	5	｛3＃的｜148747｝
66	20	5	｛4＃復活。｜148748｝
66	20	5	｛2＃頭一次｜148750｝
66	20	6	｛7＃有福了，｜148752｝
66	20	6	｛8＃聖潔了；｜148754｝
66	20	6	｛6＃的，｜148755｝
66	20	6	｛4＃有｜148756｝
66	20	6	｛5＃分｜148757｝
66	20	6	｛1＃在｜148758｝
66	20	6	｛3＃復活｜148760｝
66	20	6	｛2＃頭一次｜148762｝
66	20	6	｛11＃在｜148763｝
66	20	6	｛12＃他們｜148764｝
66	20	6	｛9＃第二次的｜148766｝
66	20	6	｛10＃死｜148767｝
66	20	6	｛14＃沒｜148768｝
66	20	6	｛15＃有｜148769｝
66	20	6	｛16＃權柄；｜148770｝
66	20	6	｛17＃他們必作｜148772｝
66	20	6	｛22＃祭司，｜148773｝
66	20	6	｛18＃神｜148775｝
66	20	6	｛19＃和｜148776｝
66	20	6	｛21＃的｜148777｝
66	20	6	｛20＃基督｜148778｝
66	20	6	｛23＃並｜148779｝
66	20	6	｛27＃作王｜148780｝
66	20	6	｛26＃一同｜148781｝
66	20	6	｛25＃與基督｜148782｝
66	20	6	｛28＃一千｜148784｝
66	20	6	｛29＃年。｜148785｝
66	20	6	｛13＊身上｜148787｝
66	20	6	｛24＊要｜148788｝
66	20	7	｛4＃完了，｜148791｝
66	20	7	｛1＃那｜148792｝
66	20	7	｛2＃一千｜148793｝
66	20	7	｛3＃年｜148794｝
66	20	7	｛9＃被釋放，｜148795｝
66	20	7	｛5＃撒但｜148797｝
66	20	7	｛6＃必從｜148798｝
66	20	7	｛7＃監牢｜148800｝
66	20	7	｛8＊裏｜148803｝
66	20	8	｛1＃出來｜148805｝
66	20	8	｛2＃要迷惑｜148806｝
66	20	8	｛6＃的｜148807｝
66	20	8	｛7＃列國，｜148808｝
66	20	8	｛4＃四｜148812｝
66	20	8	｛5＃方〔方原文作角〕｜148813｝
66	20	8	｛3＃地上｜148815｝
66	20	8	｛9＃歌革｜148817｝
66	20	8	｛10＃和｜148818｝
66	20	8	｛11＃瑪各，｜148819｝
66	20	8	｛13＃聚集｜148820｝
66	20	8	｛12＃叫他們｜148821｝
66	20	8	｛14＃爭戰；｜148824｝
66	20	8	｛15＃他們｜148825｝
66	20	8	｛16＃的｜148826｝
66	20	8	｛17＃人數｜148827｝
66	20	8	｛18＃多如｜148829｝
66	20	8	｛20＃沙。｜148831｝
66	20	8	｛19＃海｜148833｝
66	20	8	｛8＊就是｜148834｝
66	20	9	｛1＃他們上來｜148836｝
66	20	9	｛2＃遍滿了｜148839｝
66	20	9	｛3＃全｜148840｝
66	20	9	｛4＃地，｜148841｝
66	20	9	｛5＃圍住｜148843｝
66	20	9	｛8＃的｜148844｝
66	20	9	｛9＃營，｜148845｝
66	20	9	｛6＃聖｜148846｝
66	20	9	｛7＃徒｜148847｝
66	20	9	｛10＃與｜148848｝
66	20	9	｛12＃的｜148849｝
66	20	9	｛13＃城；｜148850｝
66	20	9	｛11＃蒙愛｜148852｝
66	20	9	｛14＃就有｜148853｝
66	20	9	｛18＃降下，｜148854｝
66	20	9	｛15＃火｜148855｝
66	20	9	｛16＃從｜148856｝
66	20	9	｛17＃天｜148858｝
66	20	9	｛19＃燒滅了｜148860｝
66	20	9	｛20＃他們。｜148861｝
66	20	10	｛4＃的｜148866｝
66	20	10	｛5＃魔鬼，｜148867｝
66	20	10	｛1＃那｜148868｝
66	20	10	｛2＃迷惑｜148869｝
66	20	10	｛3＃他們｜148870｝
66	20	10	｛6＃被扔｜148871｝
66	20	10	｛7＃在｜148872｝
66	20	10	｛11＃湖｜148874｝
66	20	10	｛9＃的｜148875｝
66	20	10	｛10＃火｜148876｝
66	20	10	｛8＃硫磺｜148878｝
66	20	10	｛17＃所在的地方；｜148879｝
66	20	10	｛13＃就是｜148880｝
66	20	10	｛14＃獸｜148882｝
66	20	10	｛15＃和｜148883｝
66	20	10	｛16＃假先知｜148885｝
66	20	10	｛21＃受痛苦，｜148887｝
66	20	10	｛19＃晝｜148888｝
66	20	10	｛20＃夜｜148890｝
66	20	10	｛22＃直到｜148891｝
66	20	10	｛23＃永永｜148893｝
66	20	10	｛24＃遠遠。｜148895｝
66	20	10	｛12＊裏，｜148896｝
66	20	10	｛18＊他們必｜148897｝
66	20	11	｛2＃又｜148898｝
66	20	11	｛3＃看見｜148899｝
66	20	11	｛7＃寶座，｜148900｝
66	20	11	｛6＃大｜148901｝
66	20	11	｛5＃白色的｜148902｝
66	20	11	｛8＃與｜148903｝
66	20	11	｛12＃的；｜148904｝
66	20	11	｛9＃坐｜148905｝
66	20	11	｛10＃在｜148906｝
66	20	11	｛11＃上面｜148907｝
66	20	11	｛14＃他｜148908｝
66	20	11	｛13＃從｜148909｝
66	20	11	｛15＃面前｜148911｝
66	20	11	｛18＃都逃避，｜148912｝
66	20	11	｛17＃地｜148914｝
66	20	11	｛16＃天｜148917｝
66	20	11	｛19＃再｜148918｝
66	20	11	｛23＃處了。｜148919｝
66	20	11	｛20＃無｜148920｝
66	20	11	｛21＃可見｜148921｝
66	20	11	｛22＃之｜148922｝
66	20	11	｛1＊我｜148923｝
66	20	11	｛4＊一個｜148924｝
66	20	12	｛2＃又｜148927｝
66	20	12	｛3＃看見｜148928｝
66	20	12	｛4＃死了的人，｜148930｝
66	20	12	｛5＃無論｜148931｝
66	20	12	｛6＃大｜148932｝
66	20	12	｛7＃小，｜148935｝
66	20	12	｛8＃都站｜148936｝
66	20	12	｛11＃前；｜148937｝
66	20	12	｛10＃寶座｜148939｝
66	20	12	｛12＃案卷｜148941｝
66	20	12	｛13＃展開了；｜148942｝
66	20	12	｛14＃並且｜148943｝
66	20	12	｛15＃另有｜148944｝
66	20	12	｛16＃一卷｜148945｝
66	20	12	｛17＃展開，｜148946｝
66	20	12	｛18＃就｜148947｝
66	20	12	｛19＃是｜148948｝
66	20	12	｛21＃冊；｜148949｝
66	20	12	｛20＃生命｜148950｝
66	20	12	｛30＃受審判。｜148952｝
66	20	12	｛22＃死了的人｜148954｝
66	20	12	｛23＃都憑着｜148955｝
66	20	12	｛26＃所記載的，｜148957｝
66	20	12	｛24＃這些｜148959｝
66	20	12	｛25＃案卷｜148960｝
66	20	12	｛27＃照｜148961｝
66	20	12	｛29＃所行的｜148963｝
66	20	12	｛28＃他們｜148964｝
66	20	12	｛1＊我｜148965｝
66	20	12	｛9＊在｜148966｝
66	20	13	｛1＃於是｜148967｝
66	20	13	｛3＃交出｜148968｝
66	20	13	｛2＃海｜148970｝
66	20	13	｛7＃死人；｜148972｝
66	20	13	｛6＃的｜148973｝
66	20	13	｛4＃其｜148975｝
66	20	13	｛8＃死亡｜148977｝
66	20	13	｛9＃和｜148978｝
66	20	13	｛11＃也｜148979｝
66	20	13	｛10＃陰間｜148981｝
66	20	13	｛12＃交出｜148982｝
66	20	13	｛16＃死人；｜148984｝
66	20	13	｛15＃的｜148985｝
66	20	13	｛13＃其｜148987｝
66	20	13	｛21＃受審判。｜148989｝
66	20	13	｛18＃照｜148991｝
66	20	13	｛20＃所行的｜148993｝
66	20	13	｛19＃各人｜148994｝
66	20	13	｛5＊中｜148995｝
66	20	13	｛14＊中｜148996｝
66	20	13	｛17＊他們都｜148997｝
66	20	14	｛4＃也｜148998｝
66	20	14	｛1＃死亡｜149000｝
66	20	14	｛2＃和｜149001｝
66	20	14	｛3＃陰間｜149003｝
66	20	14	｛5＃被扔｜149004｝
66	20	14	｛6＃在｜149005｝
66	20	14	｛8＃湖｜149007｝
66	20	14	｛7＃火｜149009｝
66	20	14	｛10＃這｜149010｝
66	20	14	｛15＃的｜149011｝
66	20	14	｛16＃死。｜149012｝
66	20	14	｛14＃第二次｜149014｝
66	20	14	｛13＃就是｜149015｝
66	20	14	｛12＃湖｜149017｝
66	20	14	｛11＃火｜149019｝
66	20	14	｛9＊裏。｜149020｝
66	20	15	｛1＃若｜149022｝
66	20	15	｛2＃有人名字｜149023｝
66	20	15	｛3＃沒｜149024｝
66	20	15	｛5＃在｜149026｝
66	20	15	｛7＃冊｜149028｝
66	20	15	｛6＃生命｜149030｝
66	20	15	｛4＃記｜149031｝
66	20	15	｛9＃他就被扔｜149032｝
66	20	15	｛10＃在｜149033｝
66	20	15	｛12＃湖｜149035｝
66	20	15	｛11＃火｜149037｝
66	20	15	｛8＊上，｜149038｝
66	20	15	｛13＊裏。｜149039｝
66	21	1	｛2＃又｜149040｝
66	21	1	｛3＃看見｜149041｝
66	21	1	｛6＃天｜149042｝
66	21	1	｛5＃新｜149043｝
66	21	1	｛8＃地；｜149045｝
66	21	1	｛7＃新｜149046｝
66	21	1	｛9＃因為｜149048｝
66	21	1	｛10＃先前的｜149049｝
66	21	1	｛11＃天｜149050｝
66	21	1	｛12＃地｜149054｝
66	21	1	｛13＃已經過去了；｜149055｝
66	21	1	｛15＃也｜149056｝
66	21	1	｛14＃海｜149058｝
66	21	1	｛16＃不｜149059｝
66	21	1	｛18＃有了。｜149060｝
66	21	1	｛17＃再｜149061｝
66	21	1	｛1＊我｜149062｝
66	21	1	｛4＊一個｜149063｝
66	21	2	｛2＃又｜149064｝
66	21	2	｛5＃城｜149066｝
66	21	2	｛4＃聖｜149068｝
66	21	2	｛7＃耶路撒冷｜149069｝
66	21	2	｛6＃新｜149070｝
66	21	2	｛3＃看見｜149071｝
66	21	2	｛13＃降，｜149072｝
66	21	2	｛11＃從｜149073｝
66	21	2	｛12＃天而｜149075｝
66	21	2	｛8＃由｜149076｝
66	21	2	｛9＃神｜149078｝
66	21	2	｛14＃豫備好了，｜149079｝
66	21	2	｛15＃就如｜149080｝
66	21	2	｛16＃新婦｜149081｝
66	21	2	｛17＃妝飾整齊，｜149082｝
66	21	2	｛19＃丈夫。｜149084｝
66	21	2	｛1＊我｜149086｝
66	21	2	｛10＊那裏｜149087｝
66	21	2	｛18＊等候｜149088｝
66	21	3	｛2＃聽見｜149090｝
66	21	3	｛4＃聲音｜149091｝
66	21	3	｛3＃有大｜149092｝
66	21	3	｛5＃從｜149093｝
66	21	3	｛6＃寶座｜149095｝
66	21	3	｛8＃說，｜149096｝
66	21	3	｛9＃看哪，｜149097｝
66	21	3	｛12＃帳幕｜149099｝
66	21	3	｛11＃的｜149100｝
66	21	3	｛10＃神｜149101｝
66	21	3	｛15＃間；｜149102｝
66	21	3	｛14＃人｜149104｝
66	21	3	｛16＃他要｜149105｝
66	21	3	｛19＃同住，｜149106｝
66	21	3	｛17＃與｜149107｝
66	21	3	｛18＃人｜149108｝
66	21	3	｛20＃他們｜149110｝
66	21	3	｛23＃子民，｜149111｝
66	21	3	｛22＃他的｜149112｝
66	21	3	｛21＃要作｜149113｝
66	21	3	｛26＃親自｜149115｝
66	21	3	｛24＃神｜149117｝
66	21	3	｛28＃同在，｜149118｝
66	21	3	｛27＃與他們｜149119｝
66	21	3	｛25＃要｜149120｝
66	21	3	｛29＃作他們的｜149121｝
66	21	3	｛30＃神；｜149122｝
66	21	3	｛1＊我｜149123｝
66	21	3	｛7＊出來｜149124｝
66	21	3	｛13＊在｜149125｝
66	21	4	｛1＃神要擦｜149128｝
66	21	4	｛4＃一切｜149129｝
66	21	4	｛7＃淚；｜149130｝
66	21	4	｛2＃去｜149131｝
66	21	4	｛5＃的｜149132｝
66	21	4	｛6＃眼｜149133｝
66	21	4	｛3＃他們｜149134｝
66	21	4	｛11＃死亡，｜149137｝
66	21	4	｛8＃不｜149138｝
66	21	4	｛10＃有｜149139｝
66	21	4	｛9＃再｜149140｝
66	21	4	｛15＃悲哀，｜149142｝
66	21	4	｛16＃哭號，｜149144｝
66	21	4	｛12＃也不｜149145｝
66	21	4	｛17＃疼痛，｜149146｝
66	21	4	｛14＃有｜149148｝
66	21	4	｛13＃再｜149149｝
66	21	4	｛18＃因為｜149150｝
66	21	4	｛19＃以前的事｜149152｝
66	21	4	｛20＃都過去了。｜149153｝
66	21	5	｛4＃說，｜149157｝
66	21	5	｛1＃坐｜149159｝
66	21	5	｛2＃寶座｜149162｝
66	21	5	｛5＃看哪，｜149163｝
66	21	5	｛9＃新了。｜149164｝
66	21	5	｛8＃都更｜149165｝
66	21	5	｛7＃一切｜149166｝
66	21	5	｛10＃又｜149167｝
66	21	5	｛11＃說，｜149168｝
66	21	5	｛12＃你要寫上；｜149169｝
66	21	5	｛13＃因｜149170｝
66	21	5	｛14＃這｜149171｝
66	21	5	｛15＃些｜149172｝
66	21	5	｛16＃話｜149173｝
66	21	5	｛18＃可信的，｜149174｝
66	21	5	｛19＃是｜149175｝
66	21	5	｛20＃真實的。｜149176｝
66	21	5	｛17＃是｜149177｝
66	21	5	｛3＊的｜149178｝
66	21	5	｛6＊我將｜149179｝
66	21	6	｛2＃又｜149180｝
66	21	6	｛4＃說，｜149181｝
66	21	6	｛3＃對我｜149182｝
66	21	6	｛5＃都成了。｜149183｝
66	21	6	｛6＃我｜149184｝
66	21	6	｛7＃是｜149185｝
66	21	6	｛8＃阿拉法，｜149187｝
66	21	6	｛9＃我是｜149188｝
66	21	6	｛10＃俄梅戛，｜149190｝
66	21	6	｛11＃我是｜149191｝
66	21	6	｛12＃初，｜149192｝
66	21	6	｛13＃我是｜149193｝
66	21	6	｛14＃終。｜149195｝
66	21	6	｛15＃我｜149196｝
66	21	6	｛23＃那｜149197｝
66	21	6	｛24＃口渴的人喝。｜149198｝
66	21	6	｛22＃賜給｜149199｝
66	21	6	｛16＃要將｜149200｝
66	21	6	｛18＃泉｜149202｝
66	21	6	｛19＃的｜149203｝
66	21	6	｛20＃水｜149204｝
66	21	6	｛17＃生命｜149206｝
66	21	6	｛21＃白白｜149207｝
66	21	6	｛1＊他｜149208｝
66	21	7	｛1＃得勝的，｜149210｝
66	21	7	｛4＃為業；｜149211｝
66	21	7	｛3＃這些｜149212｝
66	21	7	｛5＃我要作｜149214｝
66	21	7	｛6＃他的｜149215｝
66	21	7	｛7＃神，｜149216｝
66	21	7	｛8＃他｜149218｝
66	21	7	｛9＃要作｜149219｝
66	21	7	｛10＃我的｜149220｝
66	21	7	｛11＃兒子。｜149221｝
66	21	7	｛2＊必承受｜149222｝
66	21	8	｛1＃惟有｜149224｝
66	21	8	｛2＃膽怯的，｜149225｝
66	21	8	｛3＃不信的，｜149227｝
66	21	8	｛4＃可憎的，｜149229｝
66	21	8	｛5＃殺人的，｜149231｝
66	21	8	｛6＃淫亂的，｜149233｝
66	21	8	｛7＃行邪術的，｜149235｝
66	21	8	｛8＃拜偶像的，｜149237｝
66	21	8	｛9＃和｜149238｝
66	21	8	｛10＃一切｜149239｝
66	21	8	｛11＃說謊話的，｜149241｝
66	21	8	｛13＃的｜149242｝
66	21	8	｛14＃分｜149243｝
66	21	8	｛12＃他們｜149244｝
66	21	8	｛15＃就在｜149245｝
66	21	8	｛18＃的｜149246｝
66	21	8	｛20＃湖｜149247｝
66	21	8	｛16＃燒着｜149249｝
66	21	8	｛19＃火｜149250｝
66	21	8	｛17＃硫磺｜149252｝
66	21	8	｛22＃這｜149253｝
66	21	8	｛23＃是｜149254｝
66	21	8	｛25＃的｜149255｝
66	21	8	｛26＃死。｜149256｝
66	21	8	｛24＃笫二次｜149258｝
66	21	8	｛21＊裏；｜149259｝
66	21	9	｛13＃來｜149262｝
66	21	9	｛12＃有一位｜149263｝
66	21	9	｛11＃中，｜149264｝
66	21	9	｛8＃的｜149265｝
66	21	9	｛9＃七位｜149266｝
66	21	9	｛10＃天使｜149267｝
66	21	9	｛1＃拿着｜149269｝
66	21	9	｛2＃七個｜149271｝
66	21	9	｛3＃金碗，｜149272｝
66	21	9	｛4＃盛滿｜149274｝
66	21	9	｛6＃七｜149276｝
66	21	9	｛7＃災｜149277｝
66	21	9	｛5＃末後｜149279｝
66	21	9	｛14＃對｜149282｝
66	21	9	｛15＃我｜149283｝
66	21	9	｛16＃說，｜149284｝
66	21	9	｛17＃你到這裏來，｜149285｝
66	21	9	｛25＃指給｜149286｝
66	21	9	｛26＃你｜149287｝
66	21	9	｛19＃將｜149288｝
66	21	9	｛20＃新婦，｜149289｝
66	21	9	｛21＃就是｜149290｝
66	21	9	｛24＃妻，｜149291｝
66	21	9	｛23＃的｜149292｝
66	21	9	｛22＃羔羊｜149293｝
66	21	9	｛18＊我要｜149294｝
66	21	9	｛27＊看。｜149295｝
66	21	10	｛4＃就｜149296｝
66	21	10	｛5＃帶｜149297｝
66	21	10	｛6＃我｜149298｝
66	21	10	｛2＃感動，｜149299｝
66	21	10	｛1＃我被聖靈｜149300｝
66	21	10	｛7＃到｜149301｝
66	21	10	｛11＃山，｜149302｝
66	21	10	｛10＃大的｜149303｝
66	21	10	｛9＃高｜149305｝
66	21	10	｛12＃將｜149306｝
66	21	10	｛24＃指示｜149307｝
66	21	10	｛25＃我。｜149308｝
66	21	10	｛20＃的｜149309｝
66	21	10	｛22＃城｜149310｝
66	21	10	｛13＃那｜149311｝
66	21	10	｛21＃聖｜149312｝
66	21	10	｛23＃耶路撒冷｜149313｝
66	21	10	｛19＃降｜149314｝
66	21	10	｛17＃從｜149315｝
66	21	10	｛18＃天而｜149317｝
66	21	10	｛14＃由｜149318｝
66	21	10	｛15＃神｜149320｝
66	21	10	｛3＊天使｜149321｝
66	21	10	｛8＊一座｜149323｝
66	21	10	｛16＊那裏｜149324｝
66	21	11	｛1＃城中有｜149325｝
66	21	11	｛4＃榮耀，｜149327｝
66	21	11	｛3＃的｜149328｝
66	21	11	｛2＃神｜149329｝
66	21	11	｛6＃的｜149330｝
66	21	11	｛7＃光輝｜149331｝
66	21	11	｛5＃城｜149332｝
66	21	11	｛8＃如同｜149333｝
66	21	11	｛10＃寶石，｜149334｝
66	21	11	｛9＃極貴的｜149335｝
66	21	11	｛11＃好像｜149336｝
66	21	11	｛13＃玉，｜149337｝
66	21	11	｛12＃碧｜149338｝
66	21	11	｛14＃明如水晶；｜149339｝
66	21	12	｛1＃有｜149341｝
66	21	12	｛4＃牆；｜149342｝
66	21	12	｛3＃大的｜149343｝
66	21	12	｛2＃高｜149345｝
66	21	12	｛5＃有｜149346｝
66	21	12	｛7＃門，｜149347｝
66	21	12	｛6＃十二個｜149348｝
66	21	12	｛10＃有｜149349｝
66	21	12	｛9＃上｜149350｝
66	21	12	｛8＃門｜149352｝
66	21	12	｛12＃天使；｜149353｝
66	21	12	｛11＃十二位｜149354｝
66	21	12	｛13＃門上又｜149355｝
66	21	12	｛18＃名字；｜149356｝
66	21	12	｛14＃寫着｜149357｝
66	21	12	｛16＃十二個｜149363｝
66	21	12	｛17＃支派的｜149364｝
66	21	12	｛15＃以色列｜149366｝
66	21	13	｛2＃有｜149368｝
66	21	13	｛1＃東邊｜149369｝
66	21	13	｛4＃門；｜149370｝
66	21	13	｛3＃三｜149371｝
66	21	13	｛6＃有｜149373｝
66	21	13	｛5＃北邊｜149374｝
66	21	13	｛8＃門，｜149375｝
66	21	13	｛7＃三｜149376｝
66	21	13	｛10＃有｜149378｝
66	21	13	｛9＃南邊｜149379｝
66	21	13	｛12＃門，｜149380｝
66	21	13	｛11＃三｜149381｝
66	21	13	｛14＃有｜149383｝
66	21	13	｛13＃西邊｜149384｝
66	21	13	｛16＃門。｜149385｝
66	21	13	｛15＃三｜149386｝
66	21	14	｛2＃牆｜149389｝
66	21	14	｛1＃城｜149391｝
66	21	14	｛3＃有｜149392｝
66	21	14	｛5＃根基，｜149393｝
66	21	14	｛4＃十二｜149394｝
66	21	14	｛7＃上｜149396｝
66	21	14	｛6＃根基｜149397｝
66	21	14	｛13＃名字。｜149399｝
66	21	14	｛12＃的｜149400｝
66	21	14	｛10＃十二｜149401｝
66	21	14	｛11＃使徒｜149402｝
66	21	14	｛8＃有｜149403｝
66	21	14	｛9＃羔羊｜149404｝
66	21	15	｛4＃的｜149407｝
66	21	15	｛3＃說話｜149408｝
66	21	15	｛1＃對｜149409｝
66	21	15	｛2＃我｜149410｝
66	21	15	｛5＃拿着｜149411｝
66	21	15	｛9＃尺，｜149412｝
66	21	15	｛7＃葦子｜149413｝
66	21	15	｛6＃金｜149414｝
66	21	15	｛10＃要｜149415｝
66	21	15	｛11＃量｜149416｝
66	21	15	｛12＃那｜149417｝
66	21	15	｛13＃城，｜149418｝
66	21	15	｛14＃和｜149419｝
66	21	15	｛16＃門｜149421｝
66	21	15	｛15＃城｜149422｝
66	21	15	｛18＃牆。｜149425｝
66	21	15	｛17＃城｜149426｝
66	21	15	｛8＊當｜149427｝
66	21	16	｛1＃城｜149430｝
66	21	16	｛3＃四方的，｜149431｝
66	21	16	｛2＃是｜149432｝
66	21	16	｛4＃長｜149435｝
66	21	16	｛6＃一樣；｜149437｝
66	21	16	｛5＃寬｜149440｝
66	21	16	｛9＃量｜149442｝
66	21	16	｛10＃那｜149443｝
66	21	16	｛11＃城，｜149444｝
66	21	16	｛8＃葦子｜149446｝
66	21	16	｛12＃共有｜149447｝
66	21	16	｛15＃里；｜149448｝
66	21	16	｛13＃四｜149449｝
66	21	16	｛14＃千｜149450｝
66	21	16	｛16＃長｜149452｝
66	21	16	｛17＃寬｜149455｝
66	21	16	｛18＃高｜149458｝
66	21	16	｛20＃一樣。｜149460｝
66	21	16	｛19＃都是｜149461｝
66	21	16	｛7＊天使用｜149462｝
66	21	17	｛1＃又｜149464｝
66	21	17	｛2＃量了｜149465｝
66	21	17	｛4＃牆，｜149467｝
66	21	17	｛3＃城｜149468｝
66	21	17	｛12＃一百｜149469｝
66	21	17	｛13＃四十｜149470｝
66	21	17	｛14＃四｜149471｝
66	21	17	｛15＃肘。｜149472｝
66	21	17	｛7＃尺寸，｜149473｝
66	21	17	｛6＃人的｜149474｝
66	21	17	｛8＃就是｜149475｝
66	21	17	｛11＃共有｜149476｝
66	21	17	｛9＃天使的｜149477｝
66	21	17	｛5＊按着｜149478｝
66	21	17	｛10＊尺寸，｜149479｝
66	21	18	｛4＃造的；｜149482｝
66	21	18	｛1＃牆｜149484｝
66	21	18	｛3＃碧玉｜149486｝
66	21	18	｛6＃是｜149487｝
66	21	18	｛5＃城｜149489｝
66	21	18	｛8＃金的，｜149490｝
66	21	18	｛7＃精｜149491｝
66	21	18	｛9＃如同｜149492｝
66	21	18	｛11＃玻璃。｜149493｝
66	21	18	｛10＃明淨的｜149494｝
66	21	18	｛2＊是｜149495｝
66	21	19	｛4＃根基｜149497｝
66	21	19	｛3＃的｜149498｝
66	21	19	｛2＃牆｜149499｝
66	21	19	｛1＃城｜149501｝
66	21	19	｛6＃各樣｜149502｝
66	21	19	｛8＃石｜149503｝
66	21	19	｛7＃寶｜149504｝
66	21	19	｛9＃修飾的。｜149505｝
66	21	19	｛11＃根基｜149507｝
66	21	19	｛10＃第一｜149509｝
66	21	19	｛12＃是碧玉；｜149510｝
66	21	19	｛13＃第二是｜149512｝
66	21	19	｛14＃藍寶石；｜149513｝
66	21	19	｛15＃第三是｜149515｝
66	21	19	｛16＃綠瑪瑙；｜149516｝
66	21	19	｛17＃第四是｜149518｝
66	21	19	｛18＃綠寶石；｜149519｝
66	21	19	｛5＊是用｜149520｝
66	21	20	｛1＃第五是｜149522｝
66	21	20	｛2＃紅瑪瑙；｜149523｝
66	21	20	｛3＃第六是｜149525｝
