Book	Chapter	Verse	OGNTsort	BGBsort
41	3	28	020013	24880
41	3	29	020031	24902
41	3	30	020051	24926
41	3	31	020056	24935
41	3	32	020073	24956
41	3	33	020096	24983
41	3	34	020109	25000
41	3	35	020125	25020
41	4	1	020141	25040
41	4	2	020174	25077
41	4	3	020187	25094
41	4	4	020193	25104
41	4	5	020211	25126
41	4	6	020231	25151
41	4	7	020244	25168
41	4	8	020261	25189
41	4	9	020285	25217
41	4	10	020292	25228
41	4	11	020307	25247
41	4	12	020327	25271
41	4	13	020344	25293
41	4	14	020358	25311
41	4	15	020363	25320
41	4	16	020389	25350
41	4	17	020407	25373
41	4	18	020426	25396
41	4	19	020440	25414
41	4	20	020463	25441
41	4	21	020489	25471
41	4	22	020511	25498
41	4	23	020527	25519
41	4	24	020533	25529
41	4	25	020548	25548
41	4	26	020563	25567
41	4	27	020579	25587
41	4	28	020596	25608
41	4	29	020610	25626
41	4	30	020623	25643
41	4	31	020637	25661
41	4	32	020655	25683
41	4	33	020680	25712
41	4	34	020691	25727
41	4	35	020705	25745
41	4	36	020718	25762
41	4	37	020735	25783
41	4	38	020752	25804
41	4	39	020774	25830
41	4	40	020793	25853
41	4	41	020802	25866
41	5	1	020823	25891
41	5	2	020835	25907
41	5	3	020851	25927
41	5	4	020866	25946
41	5	5	020889	25973
41	5	6	020908	25996
41	5	7	020918	26010
41	5	8	020940	26036
41	5	9	020951	26051
41	5	10	020966	26070
41	5	11	020977	26085
41	5	12	020987	26099
41	5	13	021000	26116
41	5	14	021030	26150
41	5	15	021051	26175
41	5	16	021070	26198
41	5	17	021083	26215
41	5	18	021092	26228
41	5	19	021106	26246
41	5	20	021132	26276
41	5	21	021148	26296
41	5	22	021169	26321
41	5	23	021184	26340
41	5	24	021205	26365
41	5	25	021217	26381
41	5	26	021225	26393
41	5	27	021246	26418
41	5	28	021259	26436
41	5	29	021269	26450
41	5	30	021286	26471
41	5	31	021308	26497
41	5	32	021324	26517
41	5	33	021330	26527
41	5	34	021350	26551
41	5	35	021370	26575
41	5	36	021388	26597
41	5	37	021402	26615
41	5	38	021420	26637
41	5	39	021435	26656
41	5	40	021449	26674
41	5	41	021474	26703
41	5	42	021492	26725
41	5	43	021508	26745
41	6	1	021521	26762
41	6	2	021536	26781
41	6	3	021568	26818
41	6	4	021599	26853
41	6	5	021625	26883
41	6	6	021640	26902
41	6	7	021652	26918
41	6	8	021670	26940
41	6	9	021691	26965
41	6	10	021699	26977
41	6	11	021713	26995
41	6	12	021736	27037
41	6	13	021741	27046
41	6	14	021752	27061
41	6	15	021780	27093
41	6	16	021795	27112
41	6	17	021806	27127
41	6	18	021830	27155
41	6	19	021846	27175
41	6	20	021858	27191
41	6	21	021882	27219
41	6	22	021904	27245
41	6	23	021931	27278
41	6	24	021947	27297
41	6	25	021963	27317
41	6	26	021985	27343
41	6	27	022000	27362
41	6	28	022018	27384
41	6	29	022038	27408
41	6	30	022054	27428
41	6	31	022070	27448
41	6	32	022096	27478
41	6	33	022106	27492
41	6	34	022124	27514
41	6	35	022145	27539
41	6	36	022165	27563
41	6	37	022179	27581
41	6	38	022200	27606
41	6	39	022216	27626
41	6	40	022227	27641
41	6	41	022236	27654
41	6	42	022268	27690
41	6	43	022273	27699
41	6	44	022283	27713
41	6	45	022291	27725
41	6	46	022313	27751
41	6	47	022321	27763
41	6	48	022337	27783
41	6	49	022366	27816
41	6	50	022380	27834
41	6	51	022400	27858
41	6	52	022418	27880
41	6	53	022430	27896
41	6	54	022440	27910
41	6	55	022449	27923
41	6	56	022467	27945
41	7	1	022502	27984
41	7	2	022515	28001
41	7	3	022530	28020
41	7	4	022550	28044
41	7	5	022573	28071
41	7	6	022599	28101
41	7	7	022628	28134
41	7	8	022636	28146
41	7	9	022646	28170
41	7	10	022660	28188
41	7	11	022679	28211
41	7	12	022699	28235
41	7	13	022709	28249
41	7	14	022724	28268
41	7	15	022736	28284
41	7	17	022759	28321
41	7	18	022774	28340
41	7	19	022796	28366
41	7	20	022816	28390
41	7	21	022828	28406
41	7	22	022843	28421
41	7	23	022853	28439
41	7	24	022863	28453
41	7	25	022882	28478
41	7	26	022901	28501
41	7	27	022920	28524
41	7	28	022941	28549
41	7	29	022960	28573
41	7	30	022975	28592
41	7	31	022992	28613
41	7	32	023012	28637
41	7	33	023026	28655
41	7	34	023048	28681
41	7	35	023061	28698
41	7	36	023077	28718
41	7	37	023091	28736
41	8	1	023107	28756
41	8	2	023125	28778
41	8	3	023140	28797
41	8	4	023158	28819
41	8	5	023174	28839
41	8	6	023184	28853
41	8	7	023210	28883
41	8	8	023221	28898
41	8	9	023231	28912
41	8	10	023238	28923
41	8	11	023253	28942
41	8	12	023270	28963
41	8	13	023291	28988
41	8	14	023300	29001
41	8	15	023316	29021
41	8	16	023331	29040
41	8	17	023339	29052
41	8	18	023358	29075
41	8	19	023370	29091
41	8	20	023386	29111
41	8	21	023401	29131
41	8	22	023406	29140
41	8	23	023420	29158
41	8	24	023446	29188
41	8	25	023457	29203
41	8	26	023474	29224
41	8	27	023486	29246
41	8	28	023516	29280
41	8	29	023534	29302
41	8	30	023553	29325
41	8	31	023561	29337
41	8	32	023591	29371
41	8	33	023604	29388
41	8	34	023630	29418
41	8	35	023656	29448
41	8	36	023680	29476
41	8	37	023693	29493
41	8	38	023701	29505
41	9	1	023738	29546
41	9	2	023765	29577
41	9	3	023793	29609
41	9	4	023810	29630
41	9	5	023821	29645
41	9	6	023846	29674
41	9	7	023854	29686
41	9	8	023874	29710
41	9	9	023886	29726
41	9	10	023909	29753
41	9	11	023922	29770
41	9	12	023935	29787
41	9	13	023958	29814
41	9	14	023974	29834
41	9	15	023989	29853
41	9	16	024001	29869
41	9	17	024008	29880
41	9	18	024025	29901
41	9	19	024051	29931
41	9	20	024072	29956
41	9	21	024092	29980
41	9	22	024109	30001
41	9	23	024131	30027
41	9	24	024143	30043
41	9	25	024155	30059
41	9	26	024185	30093
41	9	27	024201	30113
41	9	28	024212	30128
41	9	29	024230	30150
41	9	30	024244	30168
41	9	31	024256	30184
41	9	32	024282	30214
41	9	33	024291	30227
41	9	34	024307	30247
41	9	35	024319	30263
41	9	36	024338	30286
41	9	37	024351	30303
41	9	38	024376	30332
41	9	39	024396	30360
41	9	40	024418	30386
41	9	41	024427	30399
41	9	42	024449	30425
41	9	43	024478	30458
41	9	45	024509	30508
41	9	47	024535	30558
41	9	48	024562	30589
41	9	49	024573	30604
41	9	50	024577	30617
41	10	1	024598	30642
41	10	2	024623	30671
41	10	3	024635	30687
41	10	4	024644	30700
41	10	5	024654	30714
41	10	6	024668	30732
41	10	7	024677	30745
41	10	8	024693	30765
41	10	9	024707	30783
41	10	10	024715	30795
41	10	11	024726	30810
41	10	12	024741	30829
41	10	13	024751	30843
41	10	14	024763	30859
41	10	15	024788	30888
41	10	16	024806	30910
41	10	17	024815	30923
41	10	18	024835	30947
41	10	19	024851	30967
41	10	20	024871	30991
41	10	21	024882	31006
41	10	22	024912	31040
41	10	23	024925	31057
41	10	24	024945	31081
41	10	25	024970	31114
41	10	26	024987	31135
41	10	27	024998	31150
41	10	28	025016	31172
41	10	29	025028	31188
41	10	30	025057	31221
41	10	31	025087	31255
41	10	32	025096	31268
41	10	33	025128	31304
41	10	34	025153	31333
41	10	35	025169	31353
41	10	36	025189	31378
41	10	37	025198	31391
41	10	38	025218	31415
41	10	39	025241	31442
41	10	40	025264	31469
41	10	41	025280	31489
41	10	42	025290	31503
41	10	43	025312	31529
41	10	44	025329	31550
41	10	45	025340	31565
41	10	46	025359	31588
41	10	47	025385	31618
41	10	48	025401	31638
41	10	49	025416	31657
41	10	50	025433	31678
41	10	51	025444	31693
41	10	52	025462	31715
41	11	1	025482	31739
41	11	2	025501	31762
41	11	3	025529	31794
41	11	4	025549	31819
41	11	5	025564	31838
41	11	6	025576	31854
41	11	7	025587	31869
41	11	8	025604	31890
41	11	9	025620	31910
41	11	10	025634	31928
41	11	11	025646	31944
41	11	12	025667	31969
41	11	13	025675	31981
41	11	14	025704	32014
41	11	15	025722	32036
41	11	16	025754	32072
41	11	17	025764	32086
41	11	18	025787	32113
41	11	19	025811	32141
41	11	20	025819	32153
41	11	21	025828	32166
41	11	22	025841	32183
41	11	23	025850	32196
41	11	24	025881	32231
41	11	25	025896	32250
41	11	27	025920	32299
41	11	28	025942	32325
41	11	29	025960	32347
41	11	30	025980	32371
41	11	31	025992	32387
41	11	32	026008	32409
41	11	33	026024	32429
41	12	1	026045	32454
41	12	2	026069	32482
41	12	3	026087	32504
41	12	4	026094	32515
41	12	5	026105	32530
41	12	6	026119	32548
41	12	7	026135	32568
41	12	8	026155	32592
41	12	9	026165	32606
41	12	10	026182	32627
41	12	11	026197	32646
41	12	12	026207	32660
41	12	13	026227	32684
41	12	14	026241	32702
41	12	15	026280	32745
41	12	16	026296	32765
41	12	17	026314	32787
41	12	18	026333	32810
41	12	19	026347	32828
41	12	20	026376	32861
41	12	21	026389	32878
41	12	22	026403	32896
41	12	23	026415	32912
41	12	24	026430	32931
41	12	25	026447	32952
41	12	26	026463	32972
41	12	27	026496	33009
41	12	28	026504	33021
41	12	29	026524	33045
41	12	30	026539	33064
41	12	31	026568	33097
41	12	32	026582	33115
41	12	33	026601	33138
41	12	34	026633	33174
41	12	35	026657	33202
41	12	36	026676	33225
41	12	37	026703	33256
41	12	38	026720	33277
41	12	39	026740	33301
41	12	40	026750	33315
41	12	41	026764	33333
41	12	42	026783	33356
41	12	43	026794	33371
41	12	44	026818	33399
41	13	1	026839	33424
41	13	2	026858	33447
41	13	3	026879	33472
41	13	4	026901	33498
41	13	5	026915	33516
41	13	6	026926	33531
41	13	7	026939	33548
41	13	8	026954	33567
41	13	9	026972	33589
41	13	10	026995	33616
41	13	11	027005	33630
41	13	12	027036	33665
41	13	13	027053	33686
41	13	14	027069	33706
41	13	15	027092	33739
41	13	16	027107	33758
41	13	17	027121	33776
41	13	18	027134	33793
41	13	19	027140	33803
41	13	20	027164	33831
41	13	21	027185	33856
41	13	22	027199	33874
41	13	23	027216	33895
41	13	24	027222	33905
41	13	25	027242	33929
41	13	26	027258	33949
41	13	27	027273	33968
41	13	28	027293	33992
41	13	29	027317	34020
41	13	30	027330	34037
41	13	31	027345	34056
41	13	32	027358	34073
41	13	33	027380	34099
41	13	34	027389	34112
41	13	35	027413	34140
41	13	36	027432	34163
41	13	37	027438	34173
41	14	1	027445	34184
41	14	2	027468	34211
41	14	3	027479	34227
41	14	4	027507	34259
41	14	5	027521	34277
41	14	6	027537	34297
41	14	7	027552	34316
41	14	8	027571	34340
41	14	9	027582	34355
41	14	10	027603	34380
41	14	11	027618	34399
41	14	12	027633	34418
41	14	13	027656	34445
41	14	14	027678	34471
41	14	15	027702	34499
41	14	16	027714	34515
41	14	17	027732	34537
41	14	18	027739	34548
41	14	19	027760	34573
41	14	20	027770	34587
41	14	21	027784	34606
41	14	22	027815	34641
41	14	23	027833	34663
41	14	24	027844	34678
41	14	25	027858	34696
41	14	26	027884	34726
41	14	27	027892	34738
41	14	28	027909	34765
41	14	29	027919	34779
41	14	30	027931	34795
41	14	31	027953	34821
41	14	32	027971	34843
41	14	33	027988	34864
41	14	34	028005	34885
41	14	35	028019	34903
41	14	36	028037	34925
41	14	37	028059	34951
41	14	38	028076	34972
41	14	39	028092	34992
41	14	40	028100	35004
41	14	41	028118	35026
41	14	42	028145	35057
41	14	43	028152	35068
41	14	44	028179	35100
41	14	45	028197	35122
41	14	46	028207	35136
41	14	47	028216	35149
41	14	48	028234	35171
41	14	49	028250	35191
41	14	50	028268	35213
41	14	51	028273	35222
41	14	52	028285	35238
41	14	53	028292	35249
41	14	54	028310	35271
41	14	55	028335	35300
41	14	56	028354	35323
41	14	57	028365	35338
41	14	58	028372	35349
41	14	59	028392	35373
41	14	60	028400	35385
41	14	61	028417	35406
41	14	62	028440	35433
41	14	63	028464	35461
41	14	64	028477	35478
41	14	65	028491	35496
41	14	66	028514	35523
41	14	67	028528	35541
41	14	68	028544	35561
41	14	69	028564	35585
41	14	70	028579	35604
41	14	71	028600	35634
41	14	72	028614	35652
41	15	1	028642	35684
41	15	2	028665	35711
41	15	3	028683	35733
41	15	4	028689	35743
41	15	5	028703	35761
41	15	6	028713	35775
41	15	7	028722	35788
41	15	8	028737	35807
41	15	9	028746	35820
41	15	10	028759	35837
41	15	11	028768	35850
41	15	12	028780	35866
41	15	13	028797	35887
41	15	14	028803	35897
41	15	15	028818	35916
41	15	16	028838	35940
41	15	17	028854	35960
41	15	18	028864	35974
41	15	19	028872	35986
41	15	20	028887	36005
41	15	21	028907	36030
41	15	22	028926	36053
41	15	23	028938	36069
41	15	24	028947	36082
41	15	25	028962	36101
41	15	26	028969	36112
41	15	27	028981	36128
41	15	29	028995	36160
41	15	30	029016	36185
41	15	31	029022	36195
41	15	32	029039	36216
41	15	33	029060	36241
41	15	34	029073	36258
41	15	35	029099	36288
41	15	36	029108	36301
41	15	37	029127	36324
41	15	38	029134	36335
41	15	39	029146	36351
41	15	40	029166	36375
41	15	41	029190	36403
41	15	42	029209	36426
41	15	43	029219	36440
41	15	44	029246	36471
41	15	45	029262	36491
41	15	46	029272	36505
41	15	47	029298	36535
41	16	1	029310	36551
41	16	2	029330	36576
41	16	3	029344	36594
41	16	4	029358	36612
41	16	5	029369	36627
41	16	6	029385	36647
41	16	7	029407	36673
41	16	8	029428	36698
41	16	9	029446	36720
41	16	10	029461	36739
41	16	11	029471	36753
41	16	12	029480	36766
41	16	13	029494	36784
41	16	14	029502	36796
41	16	15	029523	36823
41	16	16	029537	36841
41	16	17	029546	36854
41	16	18	029561	36873
41	16	19	029582	36898
41	16	20	029601	36921
42	1	1	029651	36975
42	1	2	029662	36990
42	1	3	029674	37006
42	1	4	029685	37021
42	1	5	029693	37033
42	1	6	029720	37064
42	1	7	029737	37085
42	1	8	029755	37107
42	1	9	029770	37126
42	1	10	029784	37144
42	1	11	029797	37161
42	1	12	029809	37177
42	1	13	029818	37190
42	1	14	029846	37222
42	1	15	029859	37239
42	1	16	029881	37265
42	1	17	029892	37280
42	1	18	029916	37308
42	1	19	029939	37335
42	1	20	029962	37362
42	1	21	029988	37392
42	1	22	030004	37412
42	1	23	030026	37438
42	1	24	030040	37456
42	1	25	030056	37476
42	1	26	030070	37494
42	1	27	030090	37518
42	1	28	030106	37538
42	1	29	030117	37557
42	1	30	030130	37574
42	1	31	030144	37592
42	1	32	030158	37610
42	1	33	030177	37633
42	1	34	030193	37653
42	1	35	030206	37670
42	1	36	030230	37698
42	1	37	030252	37724
42	1	38	030260	37736
42	1	39	030279	37759
42	1	40	030295	37779
42	1	41	030305	37793
42	1	42	030328	37820
42	1	43	030345	37841
42	1	44	030358	37858
42	1	45	030380	37884
42	1	46	030392	37900
42	1	47	030401	37913
42	1	48	030412	37928
42	1	49	030430	37950
42	1	50	030441	37965
42	1	51	030452	37980
42	1	52	030462	37994
42	1	53	030469	38005
42	1	54	030476	38016
42	1	55	030482	38026
42	1	56	030497	38045
42	1	57	030511	38063
42	1	58	030523	38079
42	1	59	030542	38102
42	1	60	030563	38127
42	1	61	030573	38141
42	1	62	030589	38161
42	1	63	030600	38176
42	1	64	030612	38192
42	1	65	030627	38211
42	1	66	030647	38235
42	1	67	030670	38262
42	1	68	030681	38277
42	1	69	030695	38295
42	1	70	030705	38309
42	1	71	030715	38323
42	1	72	030726	38338
42	1	73	030737	38353
42	1	74	030748	38368
42	1	75	030755	38379
42	1	76	030765	38393
42	1	77	030779	38411
42	1	78	030790	38426
42	1	79	030802	38442
42	1	80	030818	38462
42	2	1	030837	38485
42	2	2	030852	38504
42	2	3	030860	38516
42	2	4	030869	38529
42	2	5	030897	38561
42	2	6	030905	38573
42	2	7	030918	38590
42	2	8	030941	38617
42	2	9	030959	38639
42	2	10	030973	38657
42	2	11	030991	38679
42	2	12	031003	38695
42	2	13	031015	38711
42	2	14	031029	38729
42	2	15	031040	38744
42	2	16	031072	38780
42	2	17	031090	38802
42	2	18	031103	38819
42	2	19	031116	38836
42	2	20	031129	38853
42	2	21	031148	38876
42	2	22	031174	38906
42	2	23	031193	38929
42	2	24	031207	38947
42	2	25	031224	38968
42	2	26	031250	38998
42	2	27	031269	39021
42	2	28	031296	39052
42	2	29	031309	39069
42	2	30	031321	39085
42	2	31	031329	39097
42	2	32	031336	39108
42	2	33	031345	39121
42	2	34	031359	39139
42	2	35	031385	39169
42	2	36	031400	39188
42	2	37	031423	39215
42	2	38	031442	39238
42	2	39	031459	39259
42	2	40	031476	39280
42	2	41	031490	39298
42	2	42	031503	39315
42	2	43	031515	39331
42	2	44	031535	39355
42	2	45	031554	39378
42	2	46	031562	39390
42	2	47	031583	39415
42	2	48	031596	39432
42	2	49	031620	39460
42	2	50	031639	39483
42	2	51	031648	39496
42	2	52	031672	39525
42	3	1	031686	39543
42	3	2	031720	39581
42	3	3	031736	39601
42	3	4	031750	39619
42	3	5	031772	39645
42	3	6	031793	39670
42	3	7	031801	39682
42	3	8	031819	39704
42	3	9	031850	39739
42	3	10	031873	39766
42	3	11	031882	39779
42	3	12	031900	39801
42	3	13	031912	39817
42	3	14	031924	39833
42	3	15	031946	39859
42	3	16	031965	39883
42	3	17	031998	39920
42	3	18	032023	39949
42	3	19	032032	39962
42	3	20	032055	39989
42	3	21	032066	40004
42	3	22	032082	40024
42	3	23	032109	40055
42	3	24	032124	40074
42	3	25	032134	40088
42	3	26	032144	40102
42	3	27	032154	40116
42	3	28	032164	40130
42	3	29	032174	40144
42	3	30	032184	40158
42	3	31	032194	40172
42	3	32	032204	40186
42	3	33	032214	40200
42	3	34	032226	40216
42	3	35	032236	40230
42	3	36	032246	40244
42	3	37	032256	40258
42	3	38	032266	40272
42	4	1	032274	40284
42	4	2	032291	40305
42	4	3	032309	40327
42	4	4	032326	40348
42	4	5	032341	40372
42	4	6	032354	40394
42	4	7	032378	40422
42	4	8	032387	40435
42	4	9	032403	40455
42	4	10	032427	40483
42	4	11	032439	40499
42	4	12	032452	40517
42	4	13	032466	40535
42	4	14	032477	40550
42	4	15	032498	40575
42	4	16	032508	40589
42	4	17	032532	40617
42	4	18	032549	40638
42	4	19	032571	40669
42	4	20	032575	40677
42	4	21	032593	40699
42	4	22	032608	40718
42	4	23	032632	40746
42	4	24	032658	40776
42	4	25	032672	40794
42	4	26	032705	40831
42	4	27	032720	40850
42	4	28	032740	40874
42	4	29	032749	40887
42	4	30	032772	40914
42	4	31	032779	40925
42	4	32	032793	40943
42	4	33	032806	40960
42	4	34	032820	40978
42	4	35	032838	41000
42	4	36	032863	41029
42	4	37	032888	41058
42	4	38	032898	41072
42	4	39	032921	41099
42	4	40	032936	41118
42	4	41	032960	41146
42	4	42	032988	41178
42	4	43	033013	41207
42	4	44	033034	41232
42	5	1	033042	41244
42	5	2	033064	41270
42	5	3	033081	41291
42	5	4	033105	41319
42	5	5	033124	41342
42	5	6	033143	41365
42	5	7	033155	41381
42	5	8	033177	41407
42	5	9	033194	41428
42	5	10	033210	41448
42	5	11	033238	41480
42	5	12	033249	41495
42	5	13	033280	41530
42	5	14	033296	41550
42	5	15	033320	41578
42	5	16	033338	41600
42	5	17	033347	41613
42	5	18	033383	41653
42	5	19	033402	41676
42	5	20	033429	41707
42	5	21	033441	41723
42	5	22	033465	41751
42	5	23	033482	41772
42	5	24	033496	41790
42	5	25	033527	41825
42	5	26	033544	41846
42	5	27	033560	41866
42	5	28	033578	41888
42	5	29	033584	41898
42	5	30	033606	41924
42	5	31	033629	41951
42	5	32	033646	41972
42	5	33	033654	41984
42	5	34	033678	42012
42	5	35	033699	42037
42	5	36	033715	42057
42	5	37	033751	42096
42	5	38	033777	42125
42	5	39	033784	42136
42	6	1	033796	42152
42	6	2	033816	42176
42	6	3	033828	42192
42	6	4	033849	42217
42	6	5	033877	42249
42	6	6	033888	42264
42	6	7	033912	42292
42	6	8	033929	42313
42	6	9	033953	42341
42	6	10	033972	42364
42	6	11	033990	42386
42	6	12	034003	42403
42	6	13	034023	42427
42	6	14	034040	42448
42	6	15	034058	42470
42	6	16	034070	42486
42	6	17	034079	42499
42	6	18	034109	42533
42	6	19	034126	42554
42	6	20	034141	42573
42	6	21	034162	42598
42	6	22	034174	42614
42	6	23	034199	42643
